Stock,country,fishingarea,fleetname,CatchCat,Datayear,DiscardsImportedOrUnrep,AgeOrLengthDistribution,Weight_Total_in_kg,Effort_Total,code,DataUsedInAssessment
lem.27.3a47d,Netherlands,27.4,OTB_DEF_100-119_0_0_all,Discards,2014,Imported,Sampled,12782.437,586787,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_100-119_0_0_all,Discards,2014,Unreported,Estimated,18857.211,539925,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_100-119_0_0_all,Landings,2014,Imported,Estimated,87597.000,539925,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_100-119_0_0_all_FDF,Discards,2014,Unreported,Estimated,1214.566,47498,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_100-119_0_0_all_FDF,Landings,2014,Imported,Estimated,5642.000,47498,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,37824.932,471058,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,536.028,344225,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,2490.000,344225,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_70-99_0_0_all_FDF,Discards,2014,Unreported,Estimated,15.930,10368,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,OTB_DEF_70-99_0_0_all_FDF,Landings,2014,Imported,Estimated,74.000,10368,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SDN_DEF_>=120_0_0_all_FDF,Discards,2014,Unreported,Estimated,66.089,3042,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SDN_DEF_>=120_0_0_all_FDF,Landings,2014,Imported,Estimated,307.000,3042,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_>=120_0_0_all,Discards,2014,Imported,Sampled,1823.234,125795,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,1113.388,9373,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,5172.000,9373,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_>=120_0_0_all_FDF,Discards,2014,Unreported,Estimated,848.388,80776,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_>=120_0_0_all_FDF,Landings,2014,Imported,Estimated,3941.000,80776,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_100-119_0_0_all,Discards,2014,Imported,Sampled,4545.277,233765,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_100-119_0_0_all,Discards,2014,Unreported,Estimated,526.987,110807,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_100-119_0_0_all,Landings,2014,Imported,Estimated,2448.000,110807,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_100-119_0_0_all_FDF,Discards,2014,Unreported,Estimated,614.818,113717,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_100-119_0_0_all_FDF,Landings,2014,Imported,Estimated,2856.000,113717,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,4417.819,283630,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,20522.000,283630,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_70-99_0_0_all_FDF,Discards,2014,Unreported,Estimated,1282.593,58752,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,SSC_DEF_70-99_0_0_all_FDF,Landings,2014,Imported,Estimated,5958.000,58752,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,3420.247,802483,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,15888.000,802483,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Discards,2014,Imported,Sampled,33785.894,807936,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Discards,2014,Unreported,Estimated,8797.750,803894,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Landings,2014,Imported,Estimated,13693.000,355842,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_100-119_0_0_all,Landings,2014,Imported,Sampled,27175.000,448052,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,406128.487,17463067,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,33206.619,17351726,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,76438.000,8394484,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,27978.000,4007241,kWd,NoInformation
lem.27.3a47d,Netherlands,27.4,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,49838.000,4950001,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,OTB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,145.309,8814,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,675.000,8814,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_>=120_0_0_all_FDF,Discards,2014,Unreported,Estimated,1.937,2096,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_>=120_0_0_all_FDF,Landings,2014,Imported,Estimated,9.000,2096,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_100-119_0_0_all,Discards,2014,Unreported,Estimated,23.034,7538,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_100-119_0_0_all,Landings,2014,Imported,Estimated,107.000,7538,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,1472.247,370460,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,6839.000,370460,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all_FDF,Discards,2014,Unreported,Estimated,1252.024,547175,kWd,NoInformation
lem.27.3a47d,Netherlands,27.7.d,SSC_DEF_70-99_0_0_all_FDF,Landings,2014,Imported,Estimated,5816.000,547175,kWd,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,479.562,526749,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,2227.700,526749,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Discards,2014,Unreported,Estimated,3.401,33847,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2014,Imported,Estimated,15.800,43109,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Discards,2014,Unreported,Estimated,7.018,17758,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,32.600,17758,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2014,Unreported,Estimated,523.542,4119068,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,2432.000,4119068,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,3.638,11169,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,16.900,12385,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SSC_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,312.618,8197,NA,NoInformation
lem.27.3a47d,Norway,27.3.a.20,SSC_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,1452.200,8359,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Discards,2014,Unreported,Estimated,2.949,16025,NA,NoInformation
lem.27.3a47d,Norway,27.4,FPO_CRU_0_0_0_all,Landings,2014,Imported,Estimated,13.700,22072,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,206.898,701662,NA,NoInformation
lem.27.3a47d,Norway,27.4,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,961.100,701662,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Discards,2014,Unreported,Estimated,69.447,669575,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,322.600,669575,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,3984.734,39659742,NA,NoInformation
lem.27.3a47d,Norway,27.4,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,18510.200,39659742,NA,NoInformation
lem.27.3a47d,Norway,27.4,SSC_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,659.896,304086,NA,NoInformation
lem.27.3a47d,Norway,27.4,SSC_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,3065.400,304086,NA,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Discards,2014,Imported,Estimated,122.000,350713,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Landings,2014,Imported,Estimated,0.000,350713,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,10.161,47528,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,47.200,49598,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,46.736,21984,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Landings,2014,Imported,Estimated,217.100,21984,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2014,Imported,Estimated,0.000,122004,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,0.000,528301,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,Landings,2014,Imported,Estimated,0.000,385006,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2014,Imported,Estimated,201.000,353830,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,161.400,353830,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Discards,2014,Imported,Estimated,204.000,45311,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Landings,2014,Imported,Estimated,4.600,45311,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Discards,2014,Imported,Estimated,3436.000,58579,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Landings,2014,Imported,Estimated,62.300,58579,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2014,Imported,Estimated,9338.000,29822,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2014,Imported,Sampled,2822.000,17016,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2014,Imported,Estimated,4267.100,16973,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2014,Imported,Sampled,3102.100,17016,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2014,Imported,Sampled,1246.000,12849,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,Landings,2014,Imported,Estimated,0.000,121017,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,10.979,9916,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,51.000,35968,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,817.174,40369,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Landings,2014,Imported,Estimated,3796.000,40369,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Landings,2014,Imported,Estimated,0.000,37032,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,0.000,1364546,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,Landings,2014,Imported,Estimated,0.000,137063,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,0.000,5030,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_32-69_2_22_all,Landings,2014,Imported,Estimated,0.000,4823,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2014,Imported,Estimated,306.000,58189,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2014,Imported,Sampled,1014.000,77995,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2014,Imported,Sampled,1735.000,222673,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2014,Imported,Sampled,1907.000,165908,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Landings,2014,Imported,Estimated,74.000,302092,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Landings,2014,Imported,Sampled,363.000,222673,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2014,Imported,Estimated,877.000,278218,kWd,NoInformation
lem.27.3a47d,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2014,Imported,Estimated,304.000,278218,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,Landings,2014,Imported,Estimated,0.000,324830,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Discards,2014,Unreported,Estimated,2.368,85152,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,11.000,159998,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,48.221,24581,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,224.000,24581,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,9.472,2877,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,44.000,2877,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,Landings,2014,Imported,Estimated,0.000,920717,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,0.000,3261,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,568.534,172858,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,2641.000,172858,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,9.472,5479,kWd,NoInformation
lem.27.3a47d,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,44.000,6213,kWd,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Discards,2014,Unreported,Estimated,34.228,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,FPO_CRU_0_0_0_all,Landings,2014,Imported,Estimated,159.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,168.343,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,782.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,40.686,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,GTR_DEF_all_0_0_all,Landings,2014,Imported,Estimated,189.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,LLS_FIF_0_0_0_all,Discards,2014,Unreported,Estimated,29.062,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,LLS_FIF_0_0_0_all,Landings,2014,Imported,Estimated,135.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Discards,2014,Unreported,Estimated,42.624,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,198.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Discards,2014,Unreported,Estimated,0.215,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_32-69_0_0_all,Landings,2014,Imported,Estimated,1.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2014,Imported,Sampled,10321.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2014,Imported,Sampled,9349.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2014,Imported,Sampled,23695.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2014,Imported,Sampled,5454.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2014,Imported,Sampled,4138.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2014,Imported,Sampled,6143.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2014,Imported,Sampled,3760.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2014,Imported,Sampled,9387.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2014,Imported,Sampled,5007.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2014,Imported,Sampled,2587.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2014,Imported,Sampled,4294.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2014,Imported,Sampled,91979.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Sampled,2516.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Sampled,6640.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Sampled,106181.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Sampled,80722.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,11089.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,49.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,462.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,20779.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,2708.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,5392.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,16598.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,16867.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Discards,2014,Unreported,Estimated,87.831,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SDN_DEF,Landings,2014,Imported,Estimated,408.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Discards,2014,Unreported,Estimated,3648.435,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,SSC_DEF,Landings,2014,Imported,Estimated,16948.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,29005.580,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,134739.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,4347.210,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,20194.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Discards,2014,Unreported,Estimated,0.215,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,FPO_CRU_0_0_0_all,Landings,2014,Imported,Estimated,1.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,258.973,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GNS_DEF_all_0_0_all,Landings,2014,Imported,Estimated,1203.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Discards,2014,Unreported,Estimated,1011.995,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,GTR_DEF_all_0_0_all,Landings,2014,Imported,Estimated,4701.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,LLS_FIF_0_0_0_all,Discards,2014,Unreported,Estimated,0.431,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,LLS_FIF_0_0_0_all,Landings,2014,Imported,Estimated,2.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Discards,2014,Unreported,Estimated,220.439,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,1024.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,365.532,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,1698.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,1021.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,44.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,4173.485,-18,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,6443.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,12944.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,5162.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,OTB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,8646.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,SSC_DEF,Discards,2014,Unreported,Estimated,2071.350,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,SSC_DEF,Landings,2014,Imported,Estimated,9622.000,-36,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_>=120_0_0_all,Discards,2014,Unreported,Estimated,13.993,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,65.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Discards,2014,Imported,Sampled,439.000,-9,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Discards,2014,Unreported,Estimated,3564.695,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Estimated,16559.000,-27,NA,NoInformation
lem.27.3a47d,UK (England),27.7.d,TBB_DEF_70-99_0_0_all,Landings,2014,Imported,Sampled,3626.000,-9,NA,NoInformation
lem.27.3a47d,UK(Scotland),27.3.a,MIS_MIS_0_0_0_HC,Landings,2014,Imported,Estimated,0.000,-9,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.3.a,OTB_CRU_70-99_0_0_all,Landings,2014,Imported,Estimated,0.000,-9,kWd,NoInformation
lem.27.3a47d,UK(Scotland),27.3.a,OTB_DEF_>=120_0_0_all,Landings,2014,Imported,Estimated,0.000,-9,kWd,NoInformation
