stock,Year,CatchCategory,Country,Area,tons
MEG,2019,Landings,UK(Scotland),oth,2.75
MEG,2019,Landings,UK(Scotland),oth,31.445
MEG,2019,Landings,UK(Scotland),oth,0.117
MEG,2019,Landings,UK(Scotland),oth,2.584
MEG,2019,Landings,UK(Scotland),oth,1.266
MEG,2019,Landings,UK(Scotland),oth,30.002
MEG,2019,Landings,UK(Scotland),oth,4.314
MEG,2019,Landings,UK(Scotland),oth,0.717
MEG,2019,Landings,UK(Scotland),oth,0.138
MEG,2019,Landings,UK(Scotland),oth,23.775
MEG,2019,Landings,UK(Scotland),oth,21.703
MEG,2019,Landings,Ireland,oth,0.025
MEG,2019,Discards,Ireland,oth,0.00101
MEG,2019,Landings,UK (England),oth,14.184
MEG,2019,Landings,UK (England),oth,7.633
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,5.156
MEG,2019,Landings,UK (England),oth,3.833
MEG,2019,Landings,Ireland,oth,114.433
MEG,2019,Discards,Ireland,oth,4.62698
MEG,2019,Landings,Ireland,oth,176.292
MEG,2019,Discards,Ireland,oth,34.15256
MEG,2019,Landings,UK (England),oth,19.482
MEG,2019,Landings,UK (England),oth,1.1
MEG,2019,Landings,UK (England),oth,9.29
MEG,2019,Landings,UK (England),oth,2.026
MEG,2019,Landings,UK (England),oth,0.172
MEG,2019,Landings,UK (England),oth,2.203
MEG,2019,Landings,UK (England),oth,0.911
MEG,2019,Landings,UK (England),oth,1.405
MEG,2019,Landings,UK (England),oth,23.281
MEG,2019,Landings,UK (England),oth,28.705
MEG,2019,Landings,UK (England),oth,2.228
MEG,2019,Landings,UK (England),oth,0.804
MEG,2019,Landings,UK (England),oth,26.944
MEG,2019,Landings,UK (England),oth,0.77
MEG,2019,Landings,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,36.582
MEG,2019,Discards,UK (England),oth,2.509
MEG,2019,Landings,UK (England),oth,37.137
MEG,2019,Discards,UK (England),oth,9.654
MEG,2019,Landings,Belgium,oth,447.049
MEG,2019,Discards,Belgium,oth,119.934
MEG,2019,Landings,Ireland,oth,561.541
MEG,2019,Discards,Ireland,oth,2.49538
MEG,2019,Landings,UK (England),oth,4.333
MEG,2019,Discards,UK (England),oth,1.457
MEG,2019,Landings,UK (England),oth,68.348
MEG,2019,Discards,UK (England),oth,13.214
MEG,2019,Landings,UK (England),oth,28.883
MEG,2019,Discards,UK (England),oth,5.204
MEG,2019,Landings,UK (England),oth,19.345
MEG,2019,Discards,UK (England),oth,1.214
MEG,2019,Landings,UK (England),oth,7.681
MEG,2019,Landings,UK (England),oth,28.309
MEG,2019,Landings,UK (England),oth,17.95
MEG,2019,Discards,UK (England),oth,9.822
MEG,2019,Landings,UK (England),oth,89.16
MEG,2019,Discards,UK (England),oth,4.924
MEG,2019,Landings,UK (England),oth,15.722
MEG,2019,Discards,UK (England),oth,0
MEG,2019,Landings,UK (England),oth,24.902
MEG,2019,Discards,UK (England),oth,3.405
MEG,2019,Landings,UK (England),oth,25.727
MEG,2019,Discards,UK (England),oth,1.038
MEG,2019,Landings,UK (England),oth,0
MEG,2019,Discards,UK (England),oth,0.022
MEG,2019,Landings,UK (England),oth,79.759
MEG,2019,Discards,UK (England),oth,8.063
MEG,2019,Landings,UK (England),oth,14.832
MEG,2019,Discards,UK (England),oth,2.485
MEG,2019,Landings,Ireland,oth,22.514
MEG,2019,Discards,Ireland,oth,0
MEG,2019,Landings,Ireland,oth,0.033
MEG,2019,Landings,France,oth,5.65503
MEG,2019,Landings,France,oth,0.05666
MEG,2019,Landings,France,oth,0.015
MEG,2019,Landings,France,oth,0.05955
MEG,2019,Landings,France,oth,0.05284
MEG,2019,Landings,France,oth,3.63974
MEG,2019,Landings,France,oth,2.07695
MEG,2019,Landings,France,oth,0.47346
MEG,2019,Landings,France,oth,1.86243
MEG,2019,Landings,France,oth,12.15488
MEG,2019,Landings,France,8,23.62535
MEG,2019,Landings,France,8,14.39442
MEG,2019,Landings,France,8,11.35548
MEG,2019,Landings,France,8,10.14264
MEG,2019,Landings,France,8,3.34467
MEG,2019,Landings,France,8,5.37217
MEG,2019,Landings,France,8,2.05022
MEG,2019,Landings,France,8,2.12013
MEG,2019,Landings,France,8,0.41906
MEG,2019,Landings,France,8,0.10788
MEG,2019,Landings,France,8,0.04961
MEG,2019,Landings,France,8,0.28171
MEG,2019,Landings,France,oth,0.28586
MEG,2019,Landings,France,oth,0.88778
MEG,2019,Landings,France,oth,0.70792
MEG,2019,Landings,France,oth,0.41639
MEG,2019,Landings,France,oth,0.05088
MEG,2019,Landings,France,oth,0.15698
MEG,2019,Landings,France,oth,0.03216
MEG,2019,Landings,Spain,8,0.07
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0.24
MEG,2019,Landings,Spain,8,0.63
MEG,2019,Landings,Spain,8,0.44
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0.18
MEG,2019,Landings,UK (England),oth,32.321
MEG,2019,Landings,UK (England),oth,4.889
MEG,2019,Landings,UK (England),oth,44.226
MEG,2019,Landings,UK (England),oth,7.841
MEG,2019,Landings,UK (England),oth,6.565
MEG,2019,Landings,UK (England),oth,11.657
MEG,2019,Landings,UK (England),oth,0.605
MEG,2019,Landings,UK (England),oth,1.061
MEG,2019,Landings,UK (England),oth,18.627
MEG,2019,Landings,UK (England),oth,4.396
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,1.45284
MEG,2019,Landings,Spain,8,0.28916
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0.03167
MEG,2019,Landings,Spain,8,0
MEG,2019,Landings,Spain,8,0.48715
MEG,2019,Landings,Spain,8,0.08586
MEG,2019,Landings,Spain,8,0.37787
MEG,2019,Landings,Spain,8,0.25819
MEG,2019,Landings,Spain,8,40.4308
MEG,2019,Discards,Spain,8,1.7517
MEG,2019,Landings,Spain,8,72.7916
MEG,2019,Discards,Spain,8,13.4606
MEG,2019,Landings,Spain,8,110.18904
MEG,2019,Discards,Spain,8,0.00252
MEG,2019,BMS landing,Spain,8,0.063
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,Spain,8,99.24945
MEG,2019,Discards,Spain,8,0.09052
MEG,2019,BMS landing,Spain,8,0.086
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,France,8,49.57998
MEG,2019,Discards,France,8,11.16118
MEG,2019,Landings,France,8,34.35477
MEG,2019,Discards,France,8,0
MEG,2019,Landings,France,8,0.97174
MEG,2019,Landings,France,8,18.46338
MEG,2019,Discards,France,8,0
MEG,2019,Landings,Spain,8,112.39
MEG,2019,Discards,Spain,8,0
MEG,2019,BMS landing,Spain,8,0.08
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,Spain,8,23.1593
MEG,2019,Discards,Spain,8,0.15143
MEG,2019,Landings,Spain,8,50.9229
MEG,2019,Discards,Spain,8,3.34922
MEG,2019,Landings,Spain,8,117.61684
MEG,2019,Discards,Spain,8,0.0604
MEG,2019,BMS landing,Spain,8,0.103
MEG,2019,Logbook Registered Discard,Spain,8,0
MEG,2019,Landings,France,8,0.00154
MEG,2019,Landings,France,8,7.99997
MEG,2019,Landings,France,8,2.92713
MEG,2019,Landings,France,8,19.05957
MEG,2019,Discards,France,8,89.04626
MEG,2019,Landings,France,8,12.28906
MEG,2019,Landings,France,8,12.04223
MEG,2019,Landings,France,8,20.96455
MEG,2019,Landings,France,8,1.58819
MEG,2019,Landings,France,8,17.56089
MEG,2019,Discards,France,8,25.28666
MEG,2019,Landings,France,8,39.96704
MEG,2019,Discards,France,8,41.56847
MEG,2019,Landings,France,8,1.06633
MEG,2019,Landings,France,oth,0.18048
MEG,2019,Landings,France,oth,0.17931
MEG,2019,Landings,France,oth,17.14808
MEG,2019,Landings,France,oth,0.00008
MEG,2019,Landings,France,oth,0.17714
MEG,2019,Landings,France,oth,0.17371
MEG,2019,Landings,France,oth,1.6056
MEG,2019,Landings,France,oth,1.80694
MEG,2019,Landings,France,oth,0.00084
MEG,2019,Landings,France,oth,0.04682
MEG,2019,Landings,France,oth,6.61045
MEG,2019,Landings,France,oth,0.34654
MEG,2019,Landings,France,oth,0.0003
MEG,2019,Landings,France,oth,12.00838
MEG,2019,Landings,France,oth,0.02463
MEG,2019,Landings,France,oth,0.88732
MEG,2019,Landings,France,oth,0.01602
MEG,2019,Landings,France,oth,19.31953
MEG,2019,Landings,France,oth,10.69978
MEG,2019,Landings,France,oth,0.09581
MEG,2019,Landings,France,oth,0.02618
MEG,2019,Landings,France,oth,3.03477
MEG,2019,Landings,France,oth,18.34185
MEG,2019,Landings,France,oth,15.09019
MEG,2019,Landings,France,oth,0.81757
MEG,2019,Landings,France,oth,0.00056
MEG,2019,Landings,France,oth,0.06497
MEG,2019,Landings,France,oth,0.13142
MEG,2019,Landings,France,oth,0.00262
MEG,2019,Landings,France,oth,0.01344
MEG,2019,Landings,France,oth,0.07797
MEG,2019,Landings,France,oth,0.00682
MEG,2019,Landings,France,8,187.65397
MEG,2019,Landings,France,8,208.67694
MEG,2019,Discards,France,8,21.41116
MEG,2019,Landings,France,8,103.14338
MEG,2019,Landings,France,8,3.22827
MEG,2019,Landings,France,8,2.62513
MEG,2019,Landings,France,8,236.49048
MEG,2019,Discards,France,8,54.26653
MEG,2019,Landings,France,8,5.59318
MEG,2019,Landings,France,8,19.83264
MEG,2019,Landings,France,8,1.20361
MEG,2019,Landings,France,8,4.14874
MEG,2019,Landings,France,8,3.03556
MEG,2019,Landings,France,8,11.12028
MEG,2019,Landings,Spain,8,4.73959
MEG,2019,Discards,Spain,8,0.25576
MEG,2019,Landings,Spain,8,1.3113
MEG,2019,Discards,Spain,8,0.44758
MEG,2019,Landings,Spain,8,0
MEG,2019,Discards,Spain,8,0
MEG,2019,Landings,Spain,8,0
MEG,2019,Discards,Spain,8,0
MEG,2019,Landings,France,8,0
MEG,2019,Landings,France,8,82.48693
MEG,2019,Discards,France,8,57.14535
MEG,2019,Landings,France,8,0.2249
MEG,2019,Landings,France,8,112.66392
MEG,2019,Discards,France,8,38.33659
MEG,2019,Landings,France,oth,2.6573
MEG,2019,Landings,France,oth,32.98199
MEG,2019,Landings,France,oth,10.5324
MEG,2019,Landings,France,oth,0.09426
MEG,2019,Landings,France,oth,3.1962
MEG,2019,Landings,France,oth,2.94057
MEG,2019,Landings,France,oth,16.75999
MEG,2019,Landings,France,oth,6.66881
MEG,2019,Landings,France,oth,18.20196
MEG,2019,Landings,France,oth,33.65638
MEG,2019,Landings,France,oth,7.85092
MEG,2019,Landings,France,oth,201.25567
MEG,2019,Landings,France,oth,193.99412
MEG,2019,Landings,France,oth,126.26885
MEG,2019,Landings,France,oth,141.16576
MEG,2019,Landings,France,oth,0.49776
MEG,2019,Landings,France,oth,26.43667
MEG,2019,Landings,France,oth,6.76844
MEG,2019,Landings,France,oth,44.87373
MEG,2019,Landings,France,oth,8.66607
MEG,2019,Landings,France,oth,22.75226
MEG,2019,Landings,France,oth,2.75733
MEG,2019,Landings,France,oth,9.50299
MEG,2019,Landings,France,oth,12.88963
MEG,2019,Discards,France,oth,0.66689
MEG,2019,Landings,France,oth,10.8852
MEG,2019,Landings,France,oth,35.79273
MEG,2019,Landings,France,oth,14.34119
MEG,2019,Landings,France,oth,10.27075
MEG,2019,Landings,France,oth,47.9479
MEG,2019,Landings,France,oth,0.94471
MEG,2019,Landings,Spain,oth,1
MEG,2019,Landings,Spain,oth,3.38
MEG,2019,BMS landing,Spain,oth,0.039
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,0.07
MEG,2019,Landings,Spain,oth,1.21
MEG,2019,Landings,Spain,oth,0.29
MEG,2019,Landings,Spain,oth,0.28
MEG,2019,Landings,Spain,oth,0.57
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,1.51
MEG,2019,Landings,Spain,oth,0.13
MEG,2019,Landings,Spain,oth,4.1
MEG,2019,Landings,Spain,oth,0.05
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,France,oth,27.92402
MEG,2019,Discards,France,oth,0.0906
MEG,2019,Landings,France,oth,3.80159
MEG,2019,Landings,France,oth,0.49917
MEG,2019,Landings,France,oth,0.89989
MEG,2019,Landings,France,oth,3.73366
MEG,2019,Discards,France,oth,0.34461
MEG,2019,Landings,France,oth,16.08976
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,France,oth,7.29919
MEG,2019,Discards,France,oth,1.21322
MEG,2019,Landings,France,oth,15.17328
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,France,oth,83.63167
MEG,2019,Landings,Spain,oth,3.23
MEG,2019,Discards,Spain,oth,1.11
MEG,2019,Landings,Spain,oth,3.58
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,3.58
MEG,2019,Discards,Spain,oth,0.376
MEG,2019,Landings,Spain,oth,21.48
MEG,2019,Discards,Spain,oth,0
MEG,2019,BMS landing,Spain,oth,0.034
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,13.55
MEG,2019,Discards,Spain,oth,3.331
MEG,2019,BMS landing,Spain,oth,0.023
MEG,2019,Landings,Spain,oth,10.77
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,11.05
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,38.66
MEG,2019,Discards,Spain,oth,4.442
MEG,2019,Landings,Spain,oth,18.33
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,26.38
MEG,2019,Discards,Spain,oth,1.127
MEG,2019,Landings,Spain,oth,35.19
MEG,2019,Discards,Spain,oth,8.883
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,58.7
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,109.29
MEG,2019,Discards,Spain,oth,5.258
MEG,2019,BMS landing,Spain,oth,0.03
MEG,2019,Landings,Spain,oth,34.58
MEG,2019,Discards,Spain,oth,0
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,442.48
MEG,2019,Discards,Spain,oth,64.405
MEG,2019,BMS landing,Spain,oth,0.755
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,441.92
MEG,2019,Discards,Spain,oth,0
MEG,2019,BMS landing,Spain,oth,0.81
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,415.64
MEG,2019,Discards,Spain,oth,21.031
MEG,2019,BMS landing,Spain,oth,0.28
MEG,2019,Landings,Spain,oth,232.7
MEG,2019,Discards,Spain,oth,0
MEG,2019,BMS landing,Spain,oth,0.279
MEG,2019,Logbook Registered Discard,Spain,oth,0
MEG,2019,Landings,Spain,oth,23.07
MEG,2019,Discards,Spain,oth,0
MEG,2019,Landings,Spain,oth,13.82
MEG,2019,Discards,Spain,oth,0.751
MEG,2019,Landings,France,oth,0.47215
MEG,2019,Landings,France,oth,1.34117
MEG,2019,Landings,France,oth,42.33064
MEG,2019,Landings,France,oth,53.94886
MEG,2019,Landings,France,oth,0.00742
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,France,oth,0.00032
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,France,oth,0.00187
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,France,oth,0.02383
MEG,2019,Discards,France,oth,0
MEG,2019,Landings,France,oth,35.73384
MEG,2019,Landings,France,oth,175.30117
MEG,2019,Landings,France,oth,20.70568
MEG,2019,Landings,France,oth,104.37272
MEG,2019,Landings,France,oth,0.03435
MEG,2019,Landings,France,oth,0.28892
MEG,2019,Landings,France,oth,130.738
MEG,2019,Landings,France,oth,24.97723
MEG,2019,Landings,France,oth,21.89872
MEG,2019,Landings,France,oth,112.81638
MEG,2019,Landings,France,oth,26.40841
MEG,2019,Landings,France,oth,0.46368
MEG,2019,Landings,France,oth,1.14658
MEG,2019,Landings,France,oth,0.16445
MEG,2019,Landings,France,oth,1.28397
MEG,2019,Landings,France,oth,34.28281
MEG,2019,Landings,France,oth,18.00235
MEG,2019,Landings,France,oth,1.61018
MEG,2019,Landings,France,oth,2.67973
MEG,2019,Landings,France,oth,16.54921
MEG,2019,Landings,France,oth,14.83022
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0.07
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0.05
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,Spain,oth,0.39
MEG,2019,Landings,Spain,oth,2.28
MEG,2019,Landings,Spain,oth,0
MEG,2019,Landings,France,oth,0.02516
MEG,2019,Landings,France,oth,0.01096
MEG,2019,Landings,France,oth,0.10436
MEG,2019,Landings,Ireland,oth,0.136
NEP,1987,Landings,France,8,5397
NEP,1988,Landings,France,8,5875
NEP,1989,Landings,France,8,4835
NEP,1990,Landings,France,8,4972
NEP,1991,Landings,France,8,4754
NEP,1992,Landings,France,8,5681
NEP,1993,Landings,France,8,5109
NEP,1994,Landings,France,8,4092
NEP,1995,Landings,France,8,4452
NEP,1996,Landings,France,8,4118
NEP,1997,Landings,France,8,3610
NEP,1998,Landings,France,8,3865
NEP,1999,Landings,France,8,3209
NEP,2000,Landings,France,8,3069
NEP,2001,Landings,France,8,3730
NEP,2002,Landings,France,8,3679
NEP,2003,Landings,France,8,3886
NEP,2004,Landings,France,8,3571
NEP,2005,Landings,France,8,3991
NEP,2006,Landings,France,8,3447
NEP,2007,Landings,France,8,3176
NEP,2008,Landings,France,8,3030
NEP,2009,Landings,France,8,2987
NEP,2010,Landings,France,8,3398
NEP,2011,Landings,France,8,3559
NEP,2012,Landings,France,8,2520
NEP,2013,Landings,France,8,2380
NEP,2014,Landings,France,8,2807
NEP,2015,Landings,France,8,3569
NEP,2016,Landings,France,8,4091
NEP,2017,Landings,France,8,3412
NEP,2018,Landings,France,8,2125
NEP,2019,Landings,France,8,2154
NEP,1987,Discards,France,8,1767
NEP,1988,Discards,France,8,4123
NEP,1989,Discards,France,8,2634
NEP,1990,Discards,France,8,627
NEP,1991,Discards,France,8,1213
NEP,1992,Discards,France,8,1354
NEP,1993,Discards,France,8,1007
NEP,1994,Discards,France,8,741
NEP,1995,Discards,France,8,706
NEP,1996,Discards,France,8,495
NEP,1997,Discards,France,8,805
NEP,1998,Discards,France,8,1453
NEP,1999,Discards,France,8,1148
NEP,2000,Discards,France,8,1455
NEP,2001,Discards,France,8,2537
NEP,2002,Discards,France,8,2620
NEP,2003,Discards,France,8,1977
NEP,2004,Discards,France,8,1932
NEP,2005,Discards,France,8,2698
NEP,2006,Discards,France,8,4544
NEP,2007,Discards,France,8,2411
NEP,2008,Discards,France,8,2123
NEP,2009,Discards,France,8,1833
NEP,2010,Discards,France,8,1275
NEP,2011,Discards,France,8,1263
NEP,2012,Discards,France,8,1012
NEP,2013,Discards,France,8,1521
NEP,2014,Discards,France,8,1326
NEP,2015,Discards,France,8,1822
NEP,2016,Discards,France,8,2531
NEP,2017,Discards,France,8,2387
NEP,2018,Discards,France,8,1571
NEP,2019,Discards,France,8,634
BSS,2000,Landings,France,8,2294.53412
BSS,2001,Landings,France,8,2238.31947
BSS,2002,Landings,France,8,2216.38026
BSS,2003,Landings,France,8,2497.19357
BSS,2004,Landings,France,8,2284.46337
BSS,2005,Landings,France,8,2722.20966
BSS,2006,Landings,France,8,2707.07157
BSS,2007,Landings,France,8,2676.87469
BSS,2008,Landings,France,8,2599.75361
BSS,2009,Landings,France,8,2151.57185
BSS,2010,Landings,France,8,2089.05808
BSS,2011,Landings,France,8,2287
BSS,2012,Landings,France,8,2342
BSS,2013,Landings,France,8,2532.24
BSS,2014,Landings,France,8,2895.57081
BSS,2015,Landings,France,8,2193.242912
BSS,2016,Landings,France,8,2160
BSS,2017,Landings,France,8,2223
BSS,2018,Landings,France,8,2243
BSS,2019,Landings,France,8,2136
BSS,2000,Landings,Spain,8,67
BSS,2001,Landings,Spain,8,68
BSS,2002,Landings,Spain,8,176
BSS,2003,Landings,Spain,8,119
BSS,2004,Landings,Spain,8,96
BSS,2005,Landings,Spain,8,74
BSS,2006,Landings,Spain,8,168
BSS,2007,Landings,Spain,8,74
BSS,2008,Landings,Spain,8,145
BSS,2009,Landings,Spain,8,126
BSS,2010,Landings,Spain,8,140
BSS,2011,Landings,Spain,8,288
BSS,2012,Landings,Spain,8,207
BSS,2013,Landings,Spain,8,153
BSS,2014,Landings,Spain,8,95
BSS,2015,Landings,Spain,8,71
BSS,2016,Landings,Spain,8,92
BSS,2017,Landings,Spain,8,72
BSS,2018,Landings,Spain,8,94
BSS,2019,Landings,Spain,8,91
ANK,2016,landings,Belgium,27.8,193.474
ANK,2016,landings,France,27.7,2881.47278
ANK,2016,landings,France,27.8,2968.04423
ANK,2016,landings,Ireland,27.7,970.248618
ANK,2016,landings,Others,27.7,94.269
ANK,2016,landings,Spain,27.7,1118.32
ANK,2016,landings,Spain,27.8,918
ANK,2016,landings,UK (England),27.7,1062.755
ANK,2016,landings,UK (England),27.8,12.992
ANK,2017,landings,Belgium,27.8,216.172
ANK,2017,landings,France,27.7,4254.51674
ANK,2017,landings,France,27.8,2999.99981
ANK,2017,landings,Ireland,27.7,793.159
ANK,2017,landings,Others,27.7,0
ANK,2017,landings,Spain,27.7,1286.53
ANK,2017,landings,Spain,27.8,941.13
ANK,2017,landings,UK (England),27.7,1183.415
ANK,2017,landings,UK (England),27.8,14.765
ANK,2018,landings,Belgium,27.8,156.541
ANK,2018,landings,France,27.7,3442.86039
ANK,2018,landings,France,27.8,2807.4522
ANK,2018,landings,Ireland,27.7,1110.254
ANK,2018,landings,Spain,27.7,890.16
ANK,2018,landings,Spain,27.8,765.65137
ANK,2018,landings,UK (England),27.7,898.067
ANK,2018,landings,UK (England),27.8,4.668
ANK,2019,landings,Belgium,27.8,64.117
ANK,2019,landings,France,27.7,3500.37859
ANK,2019,landings,France,27.8,2156.13088
ANK,2019,landings,Ireland,27.7,939.819
ANK,2019,landings,Spain,27.7,1366.37
ANK,2019,landings,Spain,27.8,644.72099
ANK,2019,landings,UK (England),27.7,992.936
ANK,2019,landings,UK (England),27.8,15.075
ANK,2016,discards,Belgium,27.8,61.7162162
ANK,2016,discards,France,27.7,444.0762112
ANK,2016,discards,France,27.8,721.1735648
ANK,2016,discards,Ireland,27.7,680.1739178
ANK,2016,discards,Others,27.7,26.61892611
ANK,2016,discards,Spain,27.7,246.6762808
ANK,2016,discards,Spain,27.8,206.238362
ANK,2016,discards,UK (England),27.7,53.80266302
ANK,2016,discards,UK (England),27.8,0.026455086
ANK,2017,discards,Belgium,27.8,38.86063591
ANK,2017,discards,France,27.7,590.1664539
ANK,2017,discards,France,27.8,531.1237264
ANK,2017,discards,Ireland,27.7,337.8087723
ANK,2017,discards,Others,27.7,0
ANK,2017,discards,Spain,27.7,142.262395
ANK,2017,discards,Spain,27.8,108.2325544
ANK,2017,discards,UK (England),27.7,21.6699291
ANK,2017,discards,UK (England),27.8,0
ANK,2018,discards,Belgium,27.8,22.15583197
ANK,2018,discards,France,27.7,245.4059493
ANK,2018,discards,France,27.8,164.7868894
ANK,2018,discards,Ireland,27.7,145.3085165
ANK,2018,discards,Spain,27.7,86.56145855
ANK,2018,discards,Spain,27.8,22.89794708
ANK,2018,discards,UK (England),27.7,39.63843
ANK,2018,discards,UK (England),27.8,0.471494232
ANK,2019,discards,Belgium,27.8,41.80126463
ANK,2019,discards,France,27.7,468.4270816
ANK,2019,discards,France,27.8,239.5243946
ANK,2019,discards,Ireland,27.7,267.3068389
ANK,2019,discards,Spain,27.7,23.99838491
ANK,2019,discards,Spain,27.8,11.87871193
ANK,2019,discards,UK (England),27.7,31.19472552
ANK,2019,discards,UK (England),27.8,0
MAC,2015,Landings,Spain ,8,985
MAC,2015,Discards,Spain ,8,662
MAC,2015,Landings,France,8,7378
MAC,2015,Discards,France,8,338
MAC,2015,Landings,Netherlands,8,1497
MAC,2015,Landings,Germany,8,4859
MAC,2015,Landings,UK England,8,7293
MAC,2015,Discards,all,oth,9431
MAC,2015,Landings,all,oth,1176546
MAC,2016,Landings,Spain ,8,1253
MAC,2016,Discards,Spain ,8,861
MAC,2016,Landings,France,8,4237
MAC,2016,Discards,France,8,315
MAC,2016,Landings,Germany,8,1269
MAC,2016,Landings,Netherlands,8,207
MAC,2016,Landings,UK England,8,1785
MAC,2016,Discards,all,oth,4795
MAC,2016,Landings,all,oth,1079345
MAC,2017,Landings,France,8,3187
MAC,2017,Discards,France,8,578
MAC,2017,Landings,Germany,8,1233
MAC,2017,Landings,Denmark,8,2
MAC,2017,Landings,Spain,8,786
MAC,2017,Discards,Spain,8,1046
MAC,2017,Landings,UK England,8,245
MAC,2017,Landings,Ireland,8,2
MAC,2017,Discards,all,oth,1207
MAC,2017,Landings,all,oth,1147658
MAC,2018,Landings,France,8,3262
MAC,2018,Landings,Spain,8,4441
MAC,2018,Discards,Spain,8,1047
MAC,2018,Landings,Germany,8,417
MAC,2018,Landings,Netherlands,8,732
MAC,2018,Landings,UK England,8,1195
MAC,2018,Discards,all,oth,1843
MAC,2018,Landings,all,oth,1013499
MAC,2019,Landings,France,8,2764
MAC,2019,Discards,France,8,1494
MAC,2019,Landings,Spain,8,1178
MAC,2019,Discards,Spain,8,927
MAC,2019,Landings,Netherlands,8,324
MAC,2019,Landings,Denmark,8,5
MAC,2019,Landings,Germany,8,324
MAC,2019,Landings,Portugal,8,46
MAC,2019,Landings,UK England,8,0
MAC,2019,Discards,all,oth,5386
MAC,2019,Landings,all,oth,827573
HOM,2017,Landings,Denmark,8,1
HOM,2017,Landings,France,8,2303
HOM,2017,Landings,Germany,8,210
HOM,2017,Landings,Ireland,8,580
HOM,2017,Landings,Netherlands,8,313
HOM,2017,Landings,Spain,8,1358
HOM,2017,Discards,France,8,927
HOM,2017,Discards,Spain,8,1839
HOM,2017,Landings,All,Oth,74269
HOM,2017,Discards,All,Oth,1163
HOM,2018,Landings,France,8,2176
HOM,2018,Landings,Germany,8,554
HOM,2018,Landings,Ireland,8,219
HOM,2018,Landings,Netherlands,8,6
HOM,2018,Landings,Spain,8,401
HOM,2018,Landings,UK (England),8,2
HOM,2018,Discards,France,8,385
HOM,2018,Discards,Spain,8,1399
HOM,2018,Landings,All,Oth,95715
HOM,2018,Discards,All,Oth,825
HOM,2019,Landings,Denmark,8,423
HOM,2019,Landings,France,8,2914
HOM,2019,Landings,Germany,8,144
HOM,2019,Landings,Ireland,8,36
HOM,2019,Landings,Netherlands,8,3
HOM,2019,Landings,Spain,8,791
HOM,2019,Landings,UK (England),8,344
HOM,2019,Discards,France,8,593
HOM,2019,Discards,Spain,8,1096
HOM,2019,Landings,All,Oth,117151
HOM,2019,Discards,All,Oth,1452
RJC,2011,Landings,All,All,424
RJC,2012,Landings,All,All,451
RJC,2013,Landings,All,All,483
RJC,2014,Landings,All,All,489
RJC,2015,Landings,All,All,416
RJC,2016,Landings,All,All,373
RJC,2017,Landings,All,All,369
RJC,2018,Landings,All,All,529
RJC,2019,Landings,All,All,513
RJN,2009,Landings,All,All,4408
RJN,2010,Landings,All,All,4096
RJN,2011,Landings,All,All,3916
RJN,2012,Landings,All,All,3388
RJN,2013,Landings,All,All,3028
RJN,2014,Landings,All,All,3209
RJN,2015,Landings,All,All,3360
RJN,2016,Landings,All,All,2955
RJN,2017,Landings,All,All,2804
