Fleet,Metier,Year,Stock,Discards,Landings,Value
FRA_Otter_10<40m,OTT_DEF_27.7.k,2016,mon.27.78abd,0,30.76330860246,152126.3200029
FRA_Otter_10<40m,OTT_DEF_27.7.k,2016,nep.fu.16,0,0.11528524904738,922.687015418593
FRA_Otter_10<40m,OTT_DEF_27.7.k,2017,had.27.7b-k,0.0998557340153687,0.21071,435.59
FRA_Otter_10<40m,OTT_DEF_27.7.k,2017,meg.27.7b-k8abd,0.495487725200054,1.767309,2977.84
FRA_Otter_10<40m,OTT_DEF_27.7.k,2017,mon.27.78abd,3.54055934809669,54.8785902,256491.200004
FRA_Otter_10<40m,OTT_DEF_27.7.k,2017,nep.fu.16,0,0.144391767479132,1967.77414151136
FRA_Otter_10<40m,OTT_DEF_27.7.k,2018,had.27.7b-k,0.0540648136330666,0.12549,351.83
FRA_Otter_10<40m,OTT_DEF_27.7.k,2018,meg.27.7b-k8abd,0.327485547010502,2.02054824,3113.26000024
FRA_Otter_10<40m,OTT_DEF_27.7.k,2018,mon.27.78abd,0.724283980461429,47.8763723959,254664.2199963
FRA_Otter_10<40m,OTT_DEF_27.7.k,2018,nep.fu.16,0,0.583823866623944,5140.07765772878
FRA_Otter_10<40m,OTT_DEF_27.7.k,2019,had.27.7b-k,0.136198509007885,0.32115,640.75
FRA_Otter_10<40m,OTT_DEF_27.7.k,2019,meg.27.7b-k8abd,0.462429744984262,3.9747744,2371.09000003
FRA_Otter_10<40m,OTT_DEF_27.7.k,2019,mon.27.78abd,1.33953971506067,57.15728000082,307439.210006
FRA_Otter_10<40m,OTT_DEF_27.7.k,2019,nep.fu.16,0,3.80081766904751,31124.1390776738
FRA_Otter_10<40m,SSC_DEF_27.7.e,2009,cod.27.7e-k,5.73665710891473,1.88128,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2010,cod.27.7e-k,12.1655837144358,6.59337,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2011,cod.27.7e-k,0,21.17693,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2012,cod.27.7e-k,0,2.56977,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2013,cod.27.7e-k,0.0109199471621558,0.71413,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2014,cod.27.7e-k,1.18341754317671,3.11679,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2015,cod.27.7e-k,0.0408412594089069,1.52231,0
FRA_Otter_10<40m,SSC_DEF_27.7.e,2016,cod.27.7e-k,0.426888472243475,0.5299,0
FRA_Otter_10<40m,SSC_DEF_27.7.f,2017,cod.27.7e-k,0.0153679076282387,0.39974,0
FRA_Otter_10<40m,SSC_DEF_27.7.f,2018,cod.27.7e-k,0.00783249552014371,0.0236,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2009,cod.27.7e-k,70.8254002453845,23.22649,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2010,cod.27.7e-k,48.6305064727027,26.35623,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2011,cod.27.7e-k,0,0.7486,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2012,cod.27.7e-k,0,153.75932,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2013,cod.27.7e-k,3.62740573419566,237.22086,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2014,cod.27.7e-k,15.6612039166158,41.24722,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2015,cod.27.7e-k,1.77717387697182,66.24207,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2016,cod.27.7e-k,44.2084541788538,54.8763,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2017,cod.27.7e-k,1.50343493729856,39.10637,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2018,cod.27.7e-k,0.000972424231950045,0.00293,0
FRA_Otter_10<40m,SSC_DEF_27.7.g,2019,cod.27.7e-k,0.135533334486848,0.1163,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2010,cod.27.7e-k,0.29627152382271,0.16057,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2011,cod.27.7e-k,0,24.97433,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2012,cod.27.7e-k,0,22.23084,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2013,cod.27.7e-k,0.168773912892496,11.03728,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2014,cod.27.7e-k,0.134866292350901,0.3552,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2015,cod.27.7e-k,0.339899101680761,12.66934,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2016,cod.27.7e-k,1.43376201092773,1.77974,0
FRA_Otter_10<40m,SSC_DEF_27.7.h,2017,cod.27.7e-k,0.0685247058456129,1.78242,0
FRA_Static_<10m,GNS_DEF_27.7.d,2011,mon.27.78abd,0,0.0180072,90
FRA_Static_<10m,GNS_DEF_27.7.e,2009,mon.27.78abd,0,15.9338054,78118.719998577
FRA_Static_<10m,GNS_DEF_27.7.e,2010,mon.27.78abd,0,13.07203001804,71578.769999995
FRA_Static_<10m,GNS_DEF_27.7.e,2011,mon.27.78abd,0,17.6021692,96511.41999698
FRA_Static_<10m,GNS_DEF_27.7.e,2012,mon.27.78abd,0,21.4739304,103204.57
FRA_Static_<10m,GNS_DEF_27.7.e,2013,mon.27.78abd,0,19.3013158,87467.19
FRA_Static_<10m,GNS_DEF_27.7.e,2014,mon.27.78abd,0,13.501464,60226.699999931
FRA_Static_<10m,GNS_DEF_27.7.e,2015,mon.27.78abd,0,14.3538868,69278.779999983
FRA_Static_<10m,GNS_DEF_27.7.e,2016,mon.27.78abd,0,23.0638366,114116.730000882
FRA_Static_<10m,GNS_DEF_27.7.e,2017,mon.27.78abd,10.3990109748129,23.5430364,118638.61999781
FRA_Static_<10m,GNS_DEF_27.7.e,2018,mon.27.78abd,4.22643848311859,33.36312679918,173307.209995913
FRA_Static_<10m,GNS_DEF_27.7.e,2019,mon.27.78abd,0.446277951866999,27.8286188,147500.10999758
FRA_Static_<10m,GNS_DEF_27.7.h,2010,mon.27.78abd,0,0.4918032,2776.75999992
FRA_Static_<10m,GNS_DEF_27.7.h,2011,mon.27.78abd,0,0.112463,583.329999999
FRA_Static_<10m,GNS_DEF_27.7.h,2013,mon.27.78abd,0,0.0219104,120.920000002
FRA_Static_<10m,GNS_DEF_27.7.h,2015,mon.27.78abd,0,0.1148,645.92
FRA_Static_<10m,GNS_DEF_27.7.h,2018,mon.27.78abd,0.000651848019497539,0.1148,564.16
FRA_Static_<10m,GTR_DEF_27.7.b,2015,nep.out.7,0,0.0000132667173346956,0.0481137787966758
FRA_Static_<10m,GTR_DEF_27.7.c,2015,nep.out.7,0,0.0000033023214144805,0.0119763735099951
FRA_Static_<10m,GTR_DEF_27.7.d,2009,mon.27.78abd,0,0.04305,145.36
FRA_Static_<10m,GTR_DEF_27.7.d,2011,mon.27.78abd,0,0.02952,1.2
FRA_Static_<10m,GTR_DEF_27.7.d,2014,mon.27.78abd,0,0.00984,60
FRA_Static_<10m,GTR_DEF_27.7.d,2015,mon.27.78abd,0,0.01722,51.33
FRA_Static_<10m,GTR_DEF_27.7.d,2018,mon.27.78abd,0.000508057601740219,0.0080032,25.2
FRA_Static_<10m,GTR_DEF_27.7.d,2019,mon.27.78abd,0.00283828539918841,0.0431402,191.4
FRA_Static_<10m,GTR_DEF_27.7.e,2009,mon.27.78abd,0,14.5114498,76764.349997079
FRA_Static_<10m,GTR_DEF_27.7.e,2010,mon.27.78abd,0,17.1822144,94070.579996127
FRA_Static_<10m,GTR_DEF_27.7.e,2011,mon.27.78abd,0,19.8658612,110372.50999256
FRA_Static_<10m,GTR_DEF_27.7.e,2012,mon.27.78abd,0,21.2307758,106300.97999613
FRA_Static_<10m,GTR_DEF_27.7.e,2013,mon.27.78abd,0,22.050825,108831.48000487
FRA_Static_<10m,GTR_DEF_27.7.e,2014,mon.27.78abd,0,21.38576399754,98267.870003839
FRA_Static_<10m,GTR_DEF_27.7.e,2015,mon.27.78abd,0,14.2098866,73128.7300027
FRA_Static_<10m,GTR_DEF_27.7.e,2015,nep.out.7,0,0.00470310872682635,17.0565428681783
FRA_Static_<10m,GTR_DEF_27.7.e,2016,mon.27.78abd,0,13.40905819918,70026.409995758
FRA_Static_<10m,GTR_DEF_27.7.e,2017,mon.27.78abd,0.367201243242154,12.0842498,62527.31000276
FRA_Static_<10m,GTR_DEF_27.7.e,2018,mon.27.78abd,1.75437823837987,17.71550959672,93562.329995976
FRA_Static_<10m,GTR_DEF_27.7.e,2019,mon.27.78abd,0.472470060660929,11.1268506,60150.50999588
FRA_Static_<10m,GTR_DEF_27.7.f,2010,mon.27.78abd,0,0.01476,79.14
FRA_Static_<10m,GTR_DEF_27.7.f,2015,nep.out.7,0,0.00462847626285909,16.7858768268524
FRA_Static_<10m,GTR_DEF_27.7.g,2010,sol.27.7fg,0.0157284444389086,0.2431,2655.18
FRA_Static_<10m,GTR_DEF_27.7.g,2012,sol.27.7fg,0.000861166600079906,0.03,368.37
FRA_Static_<10m,GTR_DEF_27.7.h,2009,mon.27.78abd,0,1.9719524,11112.5599998
FRA_Static_<10m,GTR_DEF_27.7.h,2010,mon.27.78abd,0,3.7347474,18458.24000042
FRA_Static_<10m,GTR_DEF_27.7.h,2011,mon.27.78abd,0,1.8004248,9498.05999989
FRA_Static_<10m,GTR_DEF_27.7.h,2012,mon.27.78abd,0,1.1793486,5617.849999575
FRA_Static_<10m,GTR_DEF_27.7.h,2013,mon.27.78abd,0,2.2238564,10179.540000426
FRA_Static_<10m,GTR_DEF_27.7.h,2014,mon.27.78abd,0,5.3963134,23940.2199978
FRA_Static_<10m,GTR_DEF_27.7.h,2015,mon.27.78abd,0,0.295077,1597.919999755
FRA_Static_<10m,GTR_DEF_27.7.h,2015,nep.out.7,0,0.00853787921667465,30.9639243574979
FRA_Static_<10m,GTR_DEF_27.7.h,2016,mon.27.78abd,0,0.6706288,3308.819999791
FRA_Static_<10m,GTR_DEF_27.7.h,2017,mon.27.78abd,0.213848955038482,3.802053,20107.41999455
FRA_Static_<10m,GTR_DEF_27.7.h,2018,mon.27.78abd,0.0319150134852111,2.3026256,11636.9399997
FRA_Static_<10m,GTR_DEF_27.7.h,2019,mon.27.78abd,0.0808655921150886,0.5540166,2950.080000218
FRA_Static_<10m,GTR_DEF_27.7.j,2015,nep.out.7,0,0.0305139667548907,110.663565795165
FRA_Static_<10m,GTR_DEF_27.7.k,2018,mon.27.78abd,0.0057885251345812,0.091184,438.24000003
FRA_Static_10<40m,GNS_DEF_27.7.b,2009,mon.27.78abd,0,15.912674,78983.01000101
FRA_Static_10<40m,GNS_DEF_27.7.b,2010,mon.27.78abd,0,125.50373880082,758921.64997969
FRA_Static_10<40m,GNS_DEF_27.7.b,2011,mon.27.78abd,0,12.8454148451,70326.300008101
FRA_Static_10<40m,GNS_DEF_27.7.b,2012,mon.27.78abd,0,0.0351944,166.07999997
FRA_Static_10<40m,GNS_DEF_27.7.b,2013,mon.27.78abd,0,0.0293478,114.67000003
FRA_Static_10<40m,GNS_DEF_27.7.b,2014,mon.27.78abd,0,6.4361964,23106.73
FRA_Static_10<40m,GNS_DEF_27.7.b,2015,mon.27.78abd,0,0.4176834,2046.5300001
FRA_Static_10<40m,GNS_DEF_27.7.b,2016,mon.27.78abd,0,2.8208984,13704.130000899
FRA_Static_10<40m,GNS_DEF_27.7.b,2017,mon.27.78abd,0.41072995749739,1.6614594,7251.64
FRA_Static_10<40m,GNS_DEF_27.7.b,2018,mon.27.78abd,0,4.4601112,23144.81
FRA_Static_10<40m,GNS_DEF_27.7.b,2019,mon.27.78abd,0.0272053637067762,1.6964488,9159.07
FRA_Static_10<40m,GNS_DEF_27.7.c,2009,mon.27.78abd,0,233.6726202,1302915.28
FRA_Static_10<40m,GNS_DEF_27.7.c,2010,mon.27.78abd,0,75.92340639836,448496.4100005
FRA_Static_10<40m,GNS_DEF_27.7.c,2011,mon.27.78abd,0,45.19237300082,300125.45995417
FRA_Static_10<40m,GNS_DEF_27.7.c,2012,mon.27.78abd,0,35.08456919836,158278.63000642
FRA_Static_10<40m,GNS_DEF_27.7.c,2013,mon.27.78abd,0,2.608379,12387.239999265
FRA_Static_10<40m,GNS_DEF_27.7.c,2014,mon.27.78abd,0,131.8780908,660456.160001
FRA_Static_10<40m,GNS_DEF_27.7.c,2015,mon.27.78abd,0,99.8523758,568360.03
FRA_Static_10<40m,GNS_DEF_27.7.c,2016,mon.27.78abd,0,26.25480099918,142635.62998996
FRA_Static_10<40m,GNS_DEF_27.7.c,2017,mon.27.78abd,10.7895322033516,43.6451478,232979.07000504
FRA_Static_10<40m,GNS_DEF_27.7.c,2018,mon.27.78abd,0,1.7712574,8219.63000006
FRA_Static_10<40m,GNS_DEF_27.7.c,2019,mon.27.78abd,0.224040806835363,13.970545,102049.00999184
FRA_Static_10<40m,GNS_DEF_27.7.d,2010,mon.27.78abd,0,0.380152,2294.14
FRA_Static_10<40m,GNS_DEF_27.7.d,2011,mon.27.78abd,0,0.4750588,2348.41
FRA_Static_10<40m,GNS_DEF_27.7.d,2014,mon.27.78abd,0,0.0020008,9.36
FRA_Static_10<40m,GNS_DEF_27.7.d,2016,mon.27.78abd,0,0.041,203.37
FRA_Static_10<40m,GNS_DEF_27.7.d,2017,mon.27.78abd,0.000810849943484288,0.00328,11.95
FRA_Static_10<40m,GNS_DEF_27.7.e,2009,cod.27.7e-k,0.726929154273709,3.93496,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2009,mon.27.78abd,0,320.88375301886,1715560.239961
FRA_Static_10<40m,GNS_DEF_27.7.e,2010,cod.27.7e-k,3.7947081086626,14.64134,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2010,mon.27.78abd,0,214.6601002,1209931.40003028
FRA_Static_10<40m,GNS_DEF_27.7.e,2011,cod.27.7e-k,12.0706338072456,73.51475,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2011,mon.27.78abd,0,249.33477600328,1375994.550005
FRA_Static_10<40m,GNS_DEF_27.7.e,2012,cod.27.7e-k,4.02224452719981,34.21726,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2012,mon.27.78abd,0,204.7384856,995475.75
FRA_Static_10<40m,GNS_DEF_27.7.e,2013,cod.27.7e-k,0.11929969501288,4.036,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2013,mon.27.78abd,0,182.75355579918,904525.980000002
FRA_Static_10<40m,GNS_DEF_27.7.e,2014,cod.27.7e-k,0.541888566366301,7.46759,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2014,mon.27.78abd,0,177.53180400246,889569.209998847
FRA_Static_10<40m,GNS_DEF_27.7.e,2015,cod.27.7e-k,0.47708307656265,29.46434,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2015,mon.27.78abd,0,137.48653,745790.09000079
FRA_Static_10<40m,GNS_DEF_27.7.e,2016,cod.27.7e-k,0.273530020870516,3.11927,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2016,mon.27.78abd,0,147.67170900246,770665.8000012
FRA_Static_10<40m,GNS_DEF_27.7.e,2017,cod.27.7e-k,0.125313313489904,1.70912,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2017,mon.27.78abd,39.2403513659139,88.83893120164,457102.6099954
FRA_Static_10<40m,GNS_DEF_27.7.e,2018,cod.27.7e-k,0.0950499905529159,0.64477,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2018,mon.27.78abd,11.7130476063657,92.46174859918,478126.37002449
FRA_Static_10<40m,GNS_DEF_27.7.e,2019,cod.27.7e-k,0.0128988827960276,0.55329,0
FRA_Static_10<40m,GNS_DEF_27.7.e,2019,mon.27.78abd,1.13510620471833,70.7819818041,377622.89
FRA_Static_10<40m,GNS_DEF_27.7.f,2013,mon.27.78abd,0,0.280112,1576.3799999
FRA_Static_10<40m,GNS_DEF_27.7.f,2017,cod.27.7e-k,0.00582338032796037,0.09498,0
FRA_Static_10<40m,GNS_DEF_27.7.f,2018,cod.27.7e-k,0.00852102107065777,0.03162,0
FRA_Static_10<40m,GNS_DEF_27.7.f,2019,cod.27.7e-k,0.00125532428250465,0.09753,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2009,cod.27.7e-k,1.09015334679685,7.01001,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2010,cod.27.7e-k,8.13135935878771,22.59601,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2011,cod.27.7e-k,0.846879687110979,4.89975,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2012,cod.27.7e-k,0.636056220783008,29.30083,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2013,cod.27.7e-k,0.047643094485796,4.19624,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2014,cod.27.7e-k,0.859581767522286,12.94124,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2014,mon.27.78abd,0,2.3755728,12217.21
FRA_Static_10<40m,GNS_DEF_27.7.g,2015,cod.27.7e-k,0.054737791875346,5.269,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2015,mon.27.78abd,0,4.5302868,23744.01
FRA_Static_10<40m,GNS_DEF_27.7.g,2016,cod.27.7e-k,0.111709191048571,2.20259,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2017,cod.27.7e-k,0.039629870011735,1.40803,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2018,cod.27.7e-k,0.102195866529667,0.58655,0
FRA_Static_10<40m,GNS_DEF_27.7.g,2019,cod.27.7e-k,0.825182755582074,2.97686,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2009,mon.27.78abd,0,19.18276840082,98071.2899955
FRA_Static_10<40m,GNS_DEF_27.7.h,2010,cod.27.7e-k,0.617002424756476,1.39579,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2010,mon.27.78abd,0,11.049705,62020.3099959
FRA_Static_10<40m,GNS_DEF_27.7.h,2011,cod.27.7e-k,5.77808707685712,30.08034,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2011,mon.27.78abd,0,61.5284458,294421.67999981
FRA_Static_10<40m,GNS_DEF_27.7.h,2012,cod.27.7e-k,0.671539486222905,19.08461,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2012,mon.27.78abd,0,87.99441319918,393394.090004
FRA_Static_10<40m,GNS_DEF_27.7.h,2013,cod.27.7e-k,0.238268294152419,6.82623,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2013,mon.27.78abd,0,70.18139740328,337237.210030956
FRA_Static_10<40m,GNS_DEF_27.7.h,2014,cod.27.7e-k,0.0851847958439467,0.62123,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2014,mon.27.78abd,0,109.27890719918,537834.39998599
FRA_Static_10<40m,GNS_DEF_27.7.h,2015,cod.27.7e-k,0.616492552406554,4.98129,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2015,mon.27.78abd,0,134.64942020082,700801.03996
FRA_Static_10<40m,GNS_DEF_27.7.h,2016,cod.27.7e-k,0.302844846766445,5.54338,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2016,mon.27.78abd,0,98.6734371959,546802.160016
FRA_Static_10<40m,GNS_DEF_27.7.h,2017,cod.27.7e-k,0.198654554895911,2.73073,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2017,mon.27.78abd,30.9394066895435,125.1541728,613669.3100003
FRA_Static_10<40m,GNS_DEF_27.7.h,2018,cod.27.7e-k,0.28360837361121,1.82477,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2018,mon.27.78abd,0.0738247215288388,13.00161660082,65339.5899993
FRA_Static_10<40m,GNS_DEF_27.7.h,2019,cod.27.7e-k,0.292879269464354,2.65072,0
FRA_Static_10<40m,GNS_DEF_27.7.h,2019,mon.27.78abd,0.493861827243482,30.7958134,245717.1099977
FRA_Static_10<40m,GNS_DEF_27.7.j,2009,mon.27.78abd,0,232.1397531918,1153381.21002909
FRA_Static_10<40m,GNS_DEF_27.7.j,2010,mon.27.78abd,0,132.2420396,806307.760005
FRA_Static_10<40m,GNS_DEF_27.7.j,2011,mon.27.78abd,0,218.99781818278,1145787.5500241
FRA_Static_10<40m,GNS_DEF_27.7.j,2012,mon.27.78abd,0,79.7716418082,376737.26996319
FRA_Static_10<40m,GNS_DEF_27.7.j,2013,mon.27.78abd,0,85.21117739754,454998.91998661
FRA_Static_10<40m,GNS_DEF_27.7.j,2014,mon.27.78abd,0,82.69021859836,486268.12004191
FRA_Static_10<40m,GNS_DEF_27.7.j,2015,mon.27.78abd,0,162.10534079754,798641.1800619
FRA_Static_10<40m,GNS_DEF_27.7.j,2016,cod.27.7e-k,0.787781349389975,3.11137,0
FRA_Static_10<40m,GNS_DEF_27.7.j,2016,mon.27.78abd,0,145.30098240246,789645.09003218
FRA_Static_10<40m,GNS_DEF_27.7.j,2017,mon.27.78abd,39.9910300228001,161.76923921476,778524.74005453
FRA_Static_10<40m,GNS_DEF_27.7.j,2018,cod.27.7e-k,0.34973400111504,0.83725,0
FRA_Static_10<40m,GNS_DEF_27.7.j,2018,mon.27.78abd,1.22727568570131,96.53126100082,570220.7400111
FRA_Static_10<40m,GNS_DEF_27.7.j,2019,mon.27.78abd,0.314324100455226,19.6003534,146477.02999336
FRA_Static_10<40m,GNS_DEF_27.7.k,2009,mon.27.78abd,0,107.429307,504845.75
FRA_Static_10<40m,GNS_DEF_27.7.k,2010,mon.27.78abd,0,268.8939736,1492481.97
FRA_Static_10<40m,GNS_DEF_27.7.k,2011,mon.27.78abd,0,127.2223932,756256.46
FRA_Static_10<40m,GNS_DEF_27.7.k,2012,mon.27.78abd,0,345.254727,1653675.81
FRA_Static_10<40m,GNS_DEF_27.7.k,2013,mon.27.78abd,0,333.10529535408,1619705.81000301
FRA_Static_10<40m,GNS_DEF_27.7.k,2014,mon.27.78abd,0,177.4546092082,844885.54
FRA_Static_10<40m,GNS_DEF_27.7.k,2015,mon.27.78abd,0,26.06096940164,133600.19
FRA_Static_10<40m,GNS_DEF_27.7.k,2016,mon.27.78abd,0,26.18390380246,144536.44000108
FRA_Static_10<40m,GNS_DEF_27.7.k,2017,mon.27.78abd,8.51754687850483,34.45465339918,164572.250004
FRA_Static_10<40m,GNS_DEF_27.7.k,2018,mon.27.78abd,0,87.84825639836,479480.800027936
FRA_Static_10<40m,GNS_DEF_27.7.k,2019,mon.27.78abd,2.76632000330462,172.49981660246,1328482.7399909
FRA_Static_10<40m,GTR_DEF_27.7.b,2013,mon.27.78abd,0,5.1549956,23749.479997
FRA_Static_10<40m,GTR_DEF_27.7.b,2014,mon.27.78abd,0,8.5645802,40057.2
FRA_Static_10<40m,GTR_DEF_27.7.b,2015,nep.out.7,0,0.00000082231719016708,0.00263689712313577
FRA_Static_10<40m,GTR_DEF_27.7.b,2017,nep.out.7,0,0.000000527346861837366,0.00479182515122887
FRA_Static_10<40m,GTR_DEF_27.7.c,2010,mon.27.78abd,0,0.3701808,1962.13
FRA_Static_10<40m,GTR_DEF_27.7.c,2011,mon.27.78abd,0,0.6681934,3858.0699998
FRA_Static_10<40m,GTR_DEF_27.7.c,2014,mon.27.78abd,0,0.85034,3980.21
FRA_Static_10<40m,GTR_DEF_27.7.c,2015,nep.out.7,0,0.000000204689343872758,0.000656370496018644
FRA_Static_10<40m,GTR_DEF_27.7.d,2009,mon.27.78abd,0,0.0516928,266.85
FRA_Static_10<40m,GTR_DEF_27.7.d,2010,mon.27.78abd,0,0.1202366,550.33
FRA_Static_10<40m,GTR_DEF_27.7.d,2011,mon.27.78abd,0,0.0695442,221.62
FRA_Static_10<40m,GTR_DEF_27.7.d,2012,mon.27.78abd,0,0.873136,3732.63
FRA_Static_10<40m,GTR_DEF_27.7.d,2013,mon.27.78abd,0,0.1605642,863.1
FRA_Static_10<40m,GTR_DEF_27.7.d,2014,mon.27.78abd,0,0.0772358,362.01
FRA_Static_10<40m,GTR_DEF_27.7.d,2015,mon.27.78abd,0,0.1130206,570.17
FRA_Static_10<40m,GTR_DEF_27.7.d,2016,mon.27.78abd,0,0.2515514,1417.7
FRA_Static_10<40m,GTR_DEF_27.7.d,2017,mon.27.78abd,0.0504248432989866,0.6207154,3452.58
FRA_Static_10<40m,GTR_DEF_27.7.d,2017,nep.out.7,0,0.00000403925255875429,0.0367033415838807
FRA_Static_10<40m,GTR_DEF_27.7.d,2018,mon.27.78abd,0.0318119004993897,0.5011183795,2734.179999997
FRA_Static_10<40m,GTR_DEF_27.7.d,2019,mon.27.78abd,0.0472970238854682,0.7188858,3972.39
FRA_Static_10<40m,GTR_DEF_27.7.e,2009,cod.27.7e-k,4.40748738795741,23.85829,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2009,mon.27.78abd,0,463.61489640656,2492322.04002838
FRA_Static_10<40m,GTR_DEF_27.7.e,2010,cod.27.7e-k,6.07653406581381,23.44544,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2010,mon.27.78abd,0,497.33591214096,2810406.56042475
FRA_Static_10<40m,GTR_DEF_27.7.e,2011,cod.27.7e-k,4.43058541480483,26.98395,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2011,mon.27.78abd,0,564.29844067954,3106367.209612
FRA_Static_10<40m,GTR_DEF_27.7.e,2012,cod.27.7e-k,0.813157961995957,6.91754,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2012,mon.27.78abd,0,865.31894824346,4272814.35
FRA_Static_10<40m,GTR_DEF_27.7.e,2013,cod.27.7e-k,0.0401454114920077,1.35815,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2013,mon.27.78abd,0,787.84332283362,3914375.44048488
FRA_Static_10<40m,GTR_DEF_27.7.e,2014,cod.27.7e-k,1.08273872202919,14.92087,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2014,mon.27.78abd,0,737.65047501312,3710206.93006083
FRA_Static_10<40m,GTR_DEF_27.7.e,2015,cod.27.7e-k,0.300667517452762,18.56903,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2015,mon.27.78abd,0,656.91899863936,3591458.31024
FRA_Static_10<40m,GTR_DEF_27.7.e,2015,nep.out.7,0,0.000291515003728906,0.934791445290691
FRA_Static_10<40m,GTR_DEF_27.7.e,2016,cod.27.7e-k,0.0418695332770312,0.47747,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2016,mon.27.78abd,0,810.93988566068,4333227.01006131
FRA_Static_10<40m,GTR_DEF_27.7.e,2017,cod.27.7e-k,0.0209989544230415,0.2864,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2017,mon.27.78abd,25.9902308001298,855.31421020082,4475159.540034
FRA_Static_10<40m,GTR_DEF_27.7.e,2017,nep.out.7,0,0.000237637082133713,2.15932895298834
FRA_Static_10<40m,GTR_DEF_27.7.e,2018,mon.27.78abd,91.2694037896719,921.62793823526,4997029.62036904
FRA_Static_10<40m,GTR_DEF_27.7.e,2019,cod.27.7e-k,0.0160594342982371,0.68886,0
FRA_Static_10<40m,GTR_DEF_27.7.e,2019,mon.27.78abd,35.5864628832355,838.07480907954,4477891.419367
FRA_Static_10<40m,GTR_DEF_27.7.f,2009,mon.27.78abd,0,0.072037,409.810000022
FRA_Static_10<40m,GTR_DEF_27.7.f,2010,mon.27.78abd,0,3.2088076,16841.800003
FRA_Static_10<40m,GTR_DEF_27.7.f,2010,sol.27.7fg,0.00108695132280405,0.0168,178.84
FRA_Static_10<40m,GTR_DEF_27.7.f,2011,mon.27.78abd,0,3.6177498,18971.00000018
FRA_Static_10<40m,GTR_DEF_27.7.f,2011,sol.27.7fg,0.018828,0.69761,6746.85
FRA_Static_10<40m,GTR_DEF_27.7.f,2012,mon.27.78abd,0,2.2239958,11044.88
