Fleet,Metier,Year,kw_days
UKS_Otter_24<40m,OTB_DEF_27.7.d_27.7.d,2013,30000
UKS_Otter_24<40m,OTB_DEF_27.7.d_27.7.d,2015,2470.83333335
UKS_Otter_24<40m,OTB_DEF_27.7.d_27.7.d,2017,7061.66666665
UKS_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2017,4632
UKS_Otter_24<40m,OTB_DEF_27.7.e_27.7.e,2018,5146.66666664
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2009,66721.98107399
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2010,258389.58195611
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2011,61239.1666667
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2012,89775.6924603
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2013,162048.75237727
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2015,10496.75
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2016,65273.7000003
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2017,3290.83333337
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2018,78703.07873263
UKS_Otter_24<40m,OTB_DEF_27.7.g_27.7.g,2019,3832.85294117
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2010,109914.7936504
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2011,50589.0909096
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2012,75279.0707072
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2013,9194.6666664
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2015,14261.3333336
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2016,30342.4
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2017,1436
UKS_Otter_24<40m,OTB_DEF_27.7.h_27.7.h,2018,40415.21568656
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2009,3134326.81643
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2010,4806988.29291
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2011,4779232.0397
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2012,4914780.491
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2013,799649.339323
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2014,420850.91128
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2015,913240.47286
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2016,502516.504638
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2017,564339.452375
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2018,660835.13601
UKS_Otter_24<40m,OTB_DEF_27.7.j_27.7.j,2019,654896.13672
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2009,1653015.68672
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2010,1483518.034256
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2011,214483.20635024
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2012,137180
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2013,142935.272728
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2014,430949.17249744
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2015,161823.7335016
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2016,416446.62684216
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2017,137295.60641304
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2018,15299.49989176
UKS_Otter_24<40m,OTB_DEF_27.7.k_27.7.k,2019,316743.57619064
UKS_Static_all,FPO_CRU_27.7.d_27.7.d,2018,7687.875
UKS_Static_all,FPO_CRU_27.7.d_27.7.d,2019,9429.125
UKS_Static_all,FPO_CRU_27.7.e_27.7.e,2013,9996
UKS_Static_all,FPO_CRU_27.7.e_27.7.e,2015,1943.2
UKS_Static_all,FPO_CRU_27.7.e_27.7.e,2017,40472
UKS_Static_all,FPO_CRU_27.7.e_27.7.e,2018,14576.64
UKS_Static_all,FPO_CRU_27.7.e_27.7.e,2019,33526.24
UKS_Static_all,FPO_CRU_27.7.f_27.7.f,2015,846
UKS_Static_all,FPO_CRU_27.7.f_27.7.f,2017,3564
UKS_Static_all,FPO_CRU_27.7.f_27.7.f,2018,15156
UKS_Static_all,FPO_CRU_27.7.f_27.7.f,2019,15301.26
UKS_Static_all,FPO_CRU_27.7.g_27.7.g,2019,646.8
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2009,5820.75
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2010,159631.1379306
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2011,54839.1385899
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2012,517474.593909
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2013,258159.882357
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2017,44465.52701466
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2018,193920.8157441
UKS_Static_all,GNS_DEF_27.7.b_27.7.b,2019,207846.2165769
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2009,1322488.451053
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2010,1328584.688298
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2011,1210472.304083
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2012,1156858.473526
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2013,1086234.8
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2014,240550.58125
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2015,42832.125
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2016,524020.5953675
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2017,926811.3105349
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2018,263955.892438
UKS_Static_all,GNS_DEF_27.7.c_27.7.c,2019,570058.370728
UKS_Static_all,GNS_DEF_27.7.d_27.7.d,2018,77.75
UKS_Static_all,GNS_DEF_27.7.e_27.7.e,2017,165.12
UKS_Static_all,GNS_DEF_27.7.e_27.7.e,2018,218.08
UKS_Static_all,GNS_DEF_27.7.e_27.7.e,2019,9544
UKS_Static_all,GNS_DEF_27.7.f_27.7.f,2013,8002.50000003
UKS_Static_all,GNS_DEF_27.7.f_27.7.f,2017,21168
UKS_Static_all,GNS_DEF_27.7.f_27.7.f,2018,39370.68
UKS_Static_all,GNS_DEF_27.7.f_27.7.f,2019,1700.73
UKS_Static_all,GNS_DEF_27.7.g_27.7.g,2013,26268
UKS_Static_all,GNS_DEF_27.7.g_27.7.g,2017,2743.71428573
UKS_Static_all,GNS_DEF_27.7.g_27.7.g,2019,21947.4580853
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2009,77577.2477636
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2012,27823.37657144
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2013,180448.7823732
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2014,245603.8258344
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2015,129130.265816
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2017,3990.85714288
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2018,8656
UKS_Static_all,GNS_DEF_27.7.h_27.7.h,2019,12910.2876984
