country,metier,year,landIC,percLandIC,landAccess,percLandAccess,matchTo
FR,OTB_DEF_>=70_0_0,2014,1747.75023,0.76627501718828,NA,NA,
FR,OTB_DEF_All_0_0_All,2014,56.38621,0.993647601822954,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2014,0.00031,1,79.58979,0.99286227093787,
FR,OTB_DWS_>=120_0_0_all,2014,146.69381,0.984925475119705,120.63095,0.98645725342256,
FR,OTB_MOL_70-99_0_0_all,2014,183405,0.978192890928443,NA,NA,
FR,OTB_SPF_32-69_0_0_all,2014,12214,0.99892097000194,509.35786,0.940836070075185,
FR,OTB_SPF_70-99_0_0_all,2014,50247,0.994796715959938,1150.72401,0.901217177154742,
FR,OTM_DEF,2014,3.03314,0.99973556996304,2.90841,0.999892178750044,
FR,OTM_DEF_100-119_0_0_all,2014,NA,NA,134.30511,0.981353885924793,OTM_DEF
FR,OTM_DEF_32-69_0_0_all,2014,4.35089,0.999567115095073,2.0277,0.99993430325868,
FR,OTM_DEF_70-99_0_0_all,2014,721.13305,0.904058522529348,736.29987,0.916513458770641,
FR,OTM_SPF_16-31_0_0,2014,NA,NA,36605,0.998588629940722,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2014,7.00054,0.999467613250038,9728.13272,0.422908360233844,
FR,OTM_SPF_70-99_0_0_all,2014,NA,NA,1351.11995,0.852817616652743,OTM_SPF_32-69_0_0_all
FR,OTT-CRU,2014,1.06001,0.999994087826404,NA,NA,
FR,OTT_CRU_100-119_0_0,2014,0.0555,0.999999992910514,NA,NA,
FR,OTT_CRU_>=70_0_0,2014,1150.680446,0.862062247714691,NA,NA,
FR,OTT_DEF_100-119_0_0,2014,1.44492,0.999945262996528,457.34524,0.959860983346182,
FR,OTT_DEF_100-119_0_0_all,2014,464.43744,0.946216396496451,NA,NA,
FR,OTT_DEF_70-99_0_0,2014,NA,NA,32.91048,0.99927232959993,
FR,OTT_DEF_>=70_0_0,2014,38.87704,0.996628903634416,NA,NA,
FR,PS_SPF_0_0_0,2014,NA,NA,0.56,0.999981987654008,MIS_MIS_0_0_0
FR,PTM_DEF_90-104_0_0,2014,1115.226588,0.887566708442911,NA,NA,
FR,SDN_DEF_70-99_0_0_all,2014,41.23853,0.995739812618672,NA,NA,
FR,SDN_DEF_>=120_0_0_all,2014,283.359016,0.962678386855076,NA,NA,
FR,SDN_all_0_0_all,2014,97.99723,0.987166603990648,NA,NA,
FR,SSC_DEF_100-119_0_0_all,2014,NA,NA,0.22074,0.999996374845018,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2014,NA,NA,403094,0.968235070580069,SSC_DEF_All_0_0_All
FR,SSC_DEF_>=120_0_0_all,2014,NA,NA,53.47527,0.996735089444898,SSC_DEF_All_0_0_All
FR,SSC_DEF_All_0_0_All,2014,147.70006,0.981570689144841,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2014,436.46994,0.956198162142608,458.43557,0.95035985225576,
FR,TBB_DEF_all_0_0_all,2014,7.90772,0.999307515742117,NA,NA,
FR,DRB_MOL_0_0_0_all,2015,6.63639,0.999432392097888,97.43645,0.991989903790901,
FR,DRB_all_0_0_all,2015,92.78303,0.992021638664792,134.95564,0.987911557425668,
FR,GNS_DEF_100-119_0_0_all,2015,4899.63695,0.728341781322373,135.78326,0.98540611795961,
FR,GNS_DEF_120-219_0_0,2015,9.67603,0.999164764837744,NA,NA,
FR,GNS_DEF_120-219_0_0_all,2015,10712,0.998972818908937,168.80301,0.977534487583391,
FR,GNS_DEF_80-99_0_0,2015,1.76461,0.999902295143558,NA,NA,
FR,GNS_DEF_>=100_0_0,2015,4.77709,0.999627645096412,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2015,NA,NA,0.18293,0.999999851480711,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2015,1.20142,0.999957062447776,16.36682,0.999566282832685,
FR,GTR_CRU_0_0_0_all,2015,NA,NA,8,1,GTR_DEF
FR,GTR_DEF,2015,5.06565,0.999532880717111,NA,NA,
FR,GTR_DEF_100-119_0_0_all,2015,331.42015,0.963094023203303,297.51629,0.974400674700556,
FR,GTR_DEF_120-219_0_0_all,2015,31.81058,0.995783471034809,613.54804,0.954668554724567,
FR,GTR_DEF_90-99_0_0_all,2015,1043.60893,0.91087884743129,1873.85334,0.863504158904156,
FR,GTR_DEF_>=220_0_0_all,2015,1.11848,0.999979250027026,72.59915,0.99333770056036,
FR,GTR_DEF_all_0_0_all,2015,1589.78048,0.868867336818764,53.79037,0.996643784865388,LLS_DEF
FR,LHM_DEF,2015,NA,NA,137.7353,0.982885313801785,
FR,LLS_DEF,2015,0.06699,1,1891.52882,0.82871623813523,
FR,LLS_DEF_0_0_0,2015,10686.17867,0.211984511231959,NA,NA,
FR,MIS_MIS_0_0_0,2015,154.42353,0.988172952221517,2503.23408,0.793600173650535,
FR,MIS_MIS_0_0_0_HC,2015,504.48642,0.932765674766858,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2015,0.1005,0.999998671101911,NA,NA,
FR,OTB_CRU_70-99_0_0,2015,101.22997,0.990181077518235,NA,NA,
FR,OTB_CRU_All_0_0_All,2015,0.23247,0.999994583039244,NA,NA,
FR,OTB_DEF_100-119_0_0,2015,1808.01205,0.837330447119829,8283.75877,0.747127855362747,
FR,OTB_DEF_100-119_0_0_all,2015,6681.22884,0.520374736707925,NA,NA,
FR,OTB_DEF_16-31_0_0,2015,NA,NA,2.59145,0.999940244377879,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2015,17.08354,0.998271319019573,38.39073,0.998335041216666,
FR,OTB_DEF_70-99_0_0,2015,5584.02048,0.631146406237015,9528.36646,0.593340609793327,
FR,OTB_DEF_70-99_0_0_all,2015,1837.3745,0.801464440892858,NA,NA,
FR,OTB_DEF_<16_0_0_all,2015,25.97233,0.997467918296403,150.48726,0.980328270194795,
FR,OTB_DEF_>=120_0_0,2015,1074.19914,0.890176505109013,9929.78365,0.416447333039996,
FR,OTB_DEF_>=120_0_0_all,2015,8864.77983,0.387837458994949,NA,NA,
FR,OTB_DEF_All_0_0_All,2015,90.53933,0.993817690949713,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2015,28.81817,0.996952698417471,55.45001,0.995645171425506,
FR,OTB_DWS_>=120_0_0_all,2015,212.61975,0.977308295652328,122.24391,0.990181004753688,
FR,OTB_SPF_32-69_0_0_all,2015,NA,NA,691.36437,0.9432780898745,OTM_SPF_32-69_0_0_all
FR,OTB_SPF_70-99_0_0_all,2015,NA,NA,1217.76705,0.917359760736346,OTM_SPF_32-69_0_0_all
FR,OTM_DEF,2015,6.85475,0.99930074429993,4.06661,0.999892134338874,
FR,OTM_DEF_100-119_0_0_all,2015,NA,NA,52.70889,0.997622320725157,
FR,OTM_DEF_32-69_0_0_all,2015,30.1228,0.996381024868796,0.2497,0.999996455401514,
FR,OTM_DEF_70-99_0_0_all,2015,419.8727,0.949659026591327,68.84204,0.99461574691648,
FR,OTM_SPF_16-31_0_0,2015,NA,NA,21.66408,0.999262434273545,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2015,23.41604,0.997932428384403,12502.17574,0.232101781819441,
FR,OTM_SPF_70-99_0_0_all,2015,NA,NA,1683.16802,0.894752023649297,OTM_SPF_32-69_0_0_all
FR,OTT-CRU,2015,4.58643,0.999811271873236,NA,NA,
FR,OTT_CRU_100-119_0_0,2015,2.82389,0.999867290115108,NA,NA,
FR,OTT_CRU_>=70_0_0,2015,598.83262,0.922758046177689,NA,NA,
FR,OTT_DEF_100-119_0_0,2015,200.56499,0.981286955628766,444.27266,0.962916437184717,
FR,OTT_DEF_100-119_0_0_all,2015,345.84053,0.956519555315413,NA,NA,
FR,OTT_DEF_70-99_0_0,2015,NA,NA,28.29,0.998860242553156,OTT_DEF_90-99_0_0_all
FR,OTT_DEF_90-99_0_0_all,2015,0.54047,0.99998997147127,NA,NA,
FR,OTT_DEF_>=70_0_0,2015,4.67023,0.999720289666044,NA,NA,
FR,PS_SPF_0_0_0,2015,NA,NA,4.20001,0.999816638085534,MIS_MIS_0_0_0
FR,PTB_DEF_70-99_0_0_all,2015,1.55941,0.999933229566131,NA,NA,
FR,PTB_DEF_>=120_0_0_all,2015,13.70446,0.998543177964151,NA,NA,
FR,PTM_DEF_90-104_0_0,2015,1848.75238,0.765015964093006,NA,NA,
FR,SDN_DEF,2015,0.10558,0.99999667745722,NA,NA,
FR,SDN_DEF_70-99_0_0_all,2015,192.70084,0.985109612412155,NA,NA,
FR,SDN_DEF_>=120_0_0_all,2015,67.28476,0.995152436269104,NA,NA,
FR,SDN_all_0_0_all,2015,287.46791,0.968796599051796,NA,NA,
FR,SSC_DEF_100-119_0_0_all,2015,NA,NA,2.33811,0.999983651182292,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2015,NA,NA,704.72791,0.930442971771811,SSC_DEF_All_0_0_All
FR,SSC_DEF_>=120_0_0_all,2015,NA,NA,9.28539,0.999738665273047,SSC_DEF_All_0_0_All
FR,SSC_DEF_All_0_0_All,2015,216.45646,0.973090502260145,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2015,431.72431,0.941329902417218,321.08282,0.968877311210442,
FR,TBB_DEF_all_0_0_all,2015,10.94628,0.998760322173252,0.44,0.999991819743199,
FR,DRB_MOL_0_0_0_all,2016,5.21641,0.99967016527348,114.01405,0.98818986551313,
FR,DRB_all_0_0_all,2016,62.58094,0.995426755529999,141.85773,0.982969528145221,
FR,FPO_CRU_0_0_0_all,2016,NA,NA,35,0.999999256642357,MIS_MIS_0_0_0
FR,FPO_MOL_0_0_0_all,2016,NA,NA,1.2,0.999973036931562,MIS_MIS_0_0_0
FR,GNS_DEF_100-119_0_0_all,2016,NA,NA,4691,0.999770634238117,GNS_DEF_120-219_0_0
FR,GNS_DEF_120-219_0_0,2016,46.96323,0.996517031315379,NA,NA,
FR,GNS_DEF_120-219_0_0_all,2016,NA,NA,76.70303,0.993801352575635,GNS_DEF_120-219_0_0
FR,GNS_DEF_60-79_0_0,2016,21.54793,0.998242078837675,NA,NA,
FR,GNS_DEF_80-99_0_0,2016,0.47236,0.999990415240588,NA,NA,
FR,GNS_DEF_>=100_0_0,2016,6643.93436,0.439625693094868,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2016,NA,NA,0.04732,0.999998513284713,GNS_DEF_all_0_0_all
FR,GNS_DEF_all_0_0_all,2016,0.72903,0.999964960351995,40.06816,0.99814320623456,
FR,GTR_DEF_100-119_0_0_all,2016,306.07255,0.964636097582668,326.20195,0.971921196978214,
FR,GTR_DEF_120-219_0_0_all,2016,8.71612,0.999549063605013,446.92054,0.964993062327008,
FR,GTR_DEF_40-59_0_0,2016,9.43428,0.999346714350533,NA,NA,
FR,GTR_DEF_60-79_0_0,2016,4.00652,0.999763178716968,NA,NA,
FR,GTR_DEF_90-99_0_0_all,2016,653.52201,0.934577873259227,1238.19286,0.892613161159351,
FR,GTR_DEF_>=220_0_0_all,2016,2.80322,0.999903246304153,54.6047,0.996424716070146,
FR,GTR_DEF_all_0_0_all,2016,1013.93317,0.904010393298384,68.91286,0.995264978324285,
FR,LHM_DEF,2016,NA,NA,108.88577,0.990502467495308,LLS_DEF
FR,LLS_DEF,2016,0.0817,0.999998956462395,2622.07565,0.759574045298074,
FR,LLS_DEF_0_0_0_all,2016,3819.9515,0.747089751566876,NA,NA,
FR,MIS_MIS_0_0_0,2016,110.11999,0.990424168812698,2981.83616,0.703884331705476,
FR,MIS_MIS_0_0_0_HC,2016,192.04522,0.987867676029231,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2016,0.02199,1,NA,NA,
FR,OTB_CRU_All_0_0_All,2016,270.17902,0.977249049901495,NA,NA,
FR,OTB_DEF_100-119_0_0,2016,2552.8907,0.880471407942297,2303.18329,0.808490871085064,
FR,OTB_DEF_16-31_0_0,2016,NA,NA,0.09421,0.999994573064428,OTB_DEF_70-99_0_0
FR,OTB_DEF_32-69_0_0,2016,NA,NA,29.74686,0.998774993541565,OTB_DEF_70-99_0_0
FR,OTB_DEF_70-99_0_0,2016,5318.84372,0.563105413593997,7110.97471,0.640553740259554,
FR,OTB_DEF_<16_0_0_all,2016,NA,NA,131.77855,0.985768345069953,OTB_DEF_70-99_0_0
FR,OTB_DEF_>=120_0_0,2016,12292.7813,0.285383304903894,14940.61218,0.317320521702828,
FR,OTB_DEF_>=120_0_0_all,2016,3192.47528,0.821204723923082,NA,NA,
FR,OTB_DEF_All_0_0_All,2016,64.29809,0.993973906492394,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2016,0.28621,0.999997059754446,23.4916,0.999273926696233,
FR,OTB_DWS_>=120_0_0_all,2016,265.34821,0.983409246464996,209.05536,0.976361279827615,
FR,OTB_MOL_70-99_0_0_all,2016,NA,NA,0.05,0.99999750826518,OTB_DEF_70-99_0_0
FR,OTB_SPF_32-69_0_0_all,2016,NA,NA,1092.92432,0.939951953571465,OTM_SPF_32-69_0_0_all
FR,OTB_SPF_70-99_0_0_all,2016,NA,NA,1401.92595,0.838266081664336,OTM_SPF_32-69_0_0_all
FR,OTM_DEF,2016,0.6241,0.999979449157762,0.0882,0.999996446325689,
FR,OTM_DEF_100-119_0_0_all,2016,NA,NA,4.75208,0.999671003075125,OTM_DEF_70-99_0_0_all
FR,OTM_DEF_32-69_0_0_all,2016,0.94786,0.999948035541759,3.39071,0.999917051481627,
FR,OTM_DEF_70-99_0_0_all,2016,4105.10645,0.658407592742283,40.84465,0.997292207006302,
FR,OTM_SPF_16-31_0_0,2016,NA,NA,3.50315,0.999845036904635,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2016,23.49504,0.997741832446955,8108.02889,0.489525243059594,
FR,OTM_SPF_70-99_0_0_all,2016,NA,NA,1320.66666,0.866315443263301,OTM_SPF_32-69_0_0_all
FR,OTT-CRU,2016,0.02296,0.999999489490724,NA,NA,
FR,OTT_CRU_100-119_0_0,2016,0.98142,0.999926030479374,NA,NA,
FR,OTT_DEF_100-119_0_0,2016,17.02576,0.999127692638515,732.10656,0.955501010916802,
FR,OTT_DEF_100-119_0_0_all,2016,630.22403,0.949208851564458,NA,NA,
FR,OTT_DEF_70-99_0_0,2016,NA,NA,13.94373,0.999570074646851,OTT_DEF_>=70_0_0
FR,OTT_DEF_>=70_0_0,2016,3.23014,0.999838168095369,NA,NA,
FR,PS_SPF_0_0_0,2016,NA,NA,78.62056,0.992172273043783,MIS_MIS_0_0_0
FR,PTB_DEF_>=120_0_0_all,2016,29.26282,0.997196382885914,NA,NA,
FR,SDN_DEF_70-99_0_0_all,2016,88.60556,0.99248119292535,NA,NA,
FR,SDN_all_0_0_all,2016,273.11928,0.970976703573875,NA,NA,
FR,SSC_DEF_100-119_0_0_all,2016,NA,NA,1436,0.999947550383792,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2016,NA,NA,1135.95938,0.916739563662278,SSC_DEF_All_0_0_All
FR,SSC_DEF_>=120_0_0_all,2016,NA,NA,0.39663,0.99999257215804,SSC_DEF_All_0_0_All
FR,SSC_DEF_All_0_0_All,2016,663.16099,0.919406020243243,NA,NA,
FR,SSC_DEF_all_0_0_all,2016,NA,NA,0.52316,0.999984148216838,SSC_DEF_All_0_0_All
FR,TBB_DEF_70-99_0_0_all,2016,358.45042,0.957530464306709,169.2828,0.979956641635026,
FR,TBB_DEF_all_0_0_all,2016,21.12173,0.998732430773952,35,1,
FR,DRB_MOL_0_0_0_all,2017,3.36908,0.999922857920489,124.05599,0.986849027559375,
FR,DRB_all_0_0_all,2017,47.04621,0.997611381575448,98.99855,0.992396678996316,
FR,GNS_DEF_100-119_0_0_all,2017,NA,NA,2.69661,0.999948123001604,GNS_DEF_all_0_0_all
FR,GNS_DEF_120-219_0_0_all,2017,NA,NA,32.5399,0.997837624189273,GNS_DEF_all_0_0_all
FR,GNS_DEF_60-79_0_0,2017,13.50189,0.999488564531574,NA,NA,
FR,GNS_DEF_>=100_0_0,2017,7315.14443,0.552140042517972,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2017,NA,NA,3.5964,0.999899644988572,
FR,GNS_DEF_all_0_0_all,2017,23.13564,0.998734465345919,26.13584,0.999419743562693,
FR,GTR_DEF_100-119_0_0_all,2017,431.2087,0.931794620642637,371.20952,0.967290381104279,
FR,GTR_DEF_120-219_0_0_all,2017,238.74373,0.97348633178958,274.20595,0.972219888751844,
FR,GTR_DEF_90-99_0_0_all,2017,1042.14339,0.858522365008317,1068.41219,0.931921680425703,
FR,GTR_DEF_>=220_0_0_all,2017,28.49483,0.998231210934262,52.75953,0.997252641675578,
FR,GTR_DEF_all_0_0_all,2017,182.21802,0.982065052739415,57.75497,0.996304162962345,
FR,Inshore-Gillnets,2017,512.61319,0.922414820446052,NA,NA,
FR,Inshore-trawlers,2017,212.16342,0.978101383593089,NA,NA,
FR,LHM_DEF,2017,NA,NA,96.61227,0.994133515574127,MIS_MIS_0_0_0
FR,LLS_DEF,2017,1.49602,0.999955399862918,3188.73805,0.794893414473299,
FR,LLS_DEF_0_0_0_all,2017,4521.78718,0.650499515042247,NA,NA,
FR,MIS_MIS_0_0_0,2017,102.09353,0.990947492104563,2565.40684,0.841012736963906,
FR,MIS_MIS_0_0_0_HC,2017,141.46966,0.988726718468122,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2017,0.05426,1,NA,NA,
FR,OTB_CRU_All_0_0_All,2017,12.13941,0.999752625159999,NA,NA,
FR,OTB_DEF_100-119_0_0,2017,1099.16786,0.835853302963902,953.86313,0.949069651117311,
FR,OTB_DEF_16-31_0_0,2017,NA,NA,0.03308,0.999999273174072,OTB_DEF_70-99_0_0
FR,OTB_DEF_32-69_0_0,2017,NA,NA,32.35582,0.998419297424785,OTB_DEF_70-99_0_0
FR,OTB_DEF_70-99_0_0,2017,3921.52596,0.73580189871521,5949.51139,0.737568222939148,
FR,OTB_DEF_<16_0_0_all,2017,NA,NA,103.66662,0.990616943329301,
FR,OTB_DEF_>=120_0_0,2017,98.74211,0.993095364498578,17915.5338,0.322074560662504,
FR,OTB_DEF_>=120_0_0_all,2017,18067.86853,0.393018500762068,NA,NA,
FR,OTB_DEF_All_0_0_All,2017,94.26418,0.995145831416557,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2017,0.27327,0.999996078922379,23.09832,0.999834991098663,
FR,OTB_DWS_>=120_0_0_all,2017,164.78081,0.985649421686589,213.4257,0.976056726064589,
FR,OTB_MOL_70-99_0_0_all,2017,NA,NA,65,0.999998678481969,OTB_DEF_70-99_0_0
FR,OTB_SPF_32-69_0_0_all,2017,NA,NA,144.23795,0.984618824489634,OTM_SPF_32-69_0_0_all
FR,OTB_SPF_70-99_0_0_all,2017,NA,NA,1333.80393,0.892061630022948,OTM_SPF_70-99_0_0_all
FR,OTM_DEF,2017,303.62962,0.962415819957581,0.73607,0.999993123108523,
FR,OTM_DEF_100-119_0_0_all,2017,0.42281,0.999990134659196,1.76708,0.999979890490142,
FR,OTM_DEF_32-69_0_0_all,2017,NA,NA,0.03107,0.999999831731618,OTM_DEF_70-99_0_0_all
FR,OTM_DEF_70-99_0_0_all,2017,3500.4009,0.811943825002749,29.5144,0.998949889341238,
FR,OTM_SPF_16-31_0_0,2017,NA,NA,105.92529,0.988753287941491,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2017,126,0.999998819717787,17162.49949,0.630611528905794,
FR,OTM_SPF_70-99_0_0_all,2017,NA,NA,1505.81236,0.86808331491605,OTM_SPF_32-69_0_0_all
FR,OTT-CRU,2017,411.78406,0.940751889378027,NA,NA,
FR,OTT-DEF,2017,1.17402,0.999980937550415,NA,NA,
FR,OTT_CRU_100-119_0_0,2017,4.45687,0.999849572531659,NA,NA,
FR,OTT_DEF_100-119_0_0,2017,21.1656,0.999194866768805,642.3263,0.960617002325706,
FR,OTT_DEF_100-119_0_0_all,2017,864.10229,0.877318615709222,NA,NA,
FR,OTT_DEF_70-99_0_0,2017,NA,NA,62.98821,0.995265879269742,OTT_DEF_>=70_0_0
FR,OTT_DEF_>=70_0_0,2017,270.19046,0.968293095925861,NA,NA,
FR,Offshore-Gillnets,2017,806.75063,0.894867333343789,NA,NA,
FR,Offshore-trawlers,2017,362.69679,0.948641394905496,NA,NA,
FR,PS_SPF_0_0_0,2017,NA,NA,170.24943,0.979117366678618,
FR,SSC_DEF_100-119_0_0_all,2017,NA,NA,0.1785,0.999996332072862,
FR,SSC_DEF_70-99_0_0_all,2017,NA,NA,1148.81999,0.912714416464597,
FR,SSC_DEF_>=120_0_0_all,2017,NA,NA,0.06552,0.999997509951537,
FR,SSC_DEF_All_0_0_All,2017,753.80143,0.911264281738614,NA,NA,
FR,SSC_DEF_all_0_0_all,2017,NA,NA,0.00936,1,SSC_DEF_All_0_0_All
FR,TBB_DEF_70-99_0_0_all,2017,66.3002,0.996588016207805,161.78297,0.982025802428683,
FR,TBB_DEF_all_0_0_all,2017,329.60902,0.955811163860974,NA,NA,
FR,DRB_MOL_0_0_0_all,2018,135.87463,0.983439871812092,198.69202,0.977166069084227,
FR,DRB_all_0_0_all,2018,80.62982,0.992226551277186,80.69582,0.990797757650753,
FR,FPO_CRU_0_0_0_all,2018,NA,NA,75,1,MIS_MIS_0_0_0
FR,GNS_DEF_100-119_0_0_all,2018,6888.38572,0.532440484764591,8.35445,0.999921060417462,
FR,GNS_DEF_120-219_0_0_all,2018,3062.47208,0.771113810964584,475.71213,0.943501847497935,
FR,GNS_DEF_60-79_0_0,2018,15.59605,0.998877791673265,NA,NA,
FR,GNS_DEF_80-99_0_0,2018,14.81205,0.999185235770505,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2018,NA,NA,2.23057,0.999964482667786,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2018,35.13738,0.99596129741398,27.68747,0.999103171106752,
FR,GTR_DEF_100-119_0_0_all,2018,463.26601,0.947567646864387,374.33296,0.967183760803715,
FR,GTR_DEF_120-219_0_0_all,2018,107.1688,0.988358848886128,171.10696,0.983850918263005,
FR,GTR_DEF_40-59_0_0,2018,3.50806,0.999918918846455,NA,NA,
FR,GTR_DEF_90-99_0_0_all,2018,992.53365,0.837737326158848,996.40066,0.920624620087917,
FR,GTR_DEF_>=220_0_0_all,2018,136.59382,0.980619610406128,52.52931,0.994610537326506,
FR,GTR_DEF_all_0_0_all,2018,24593,0.997847705716034,35.58739,0.997216697157876,
FR,Inshore-Gillnets,2018,483.61579,0.928279689283254,NA,NA,
FR,Inshore-trawlers,2018,194.31764,0.970200038624903,NA,NA,
FR,LHM_DEF,2018,NA,NA,79.15143,0.992338589459198,MIS_MIS_0_0_0
FR,LLS_DEF,2018,3674.86807,0.707548067940553,2947.66322,0.817465143047803,
FR,MIS_MIS_0_0_0,2018,810.35397,0.890510325830686,3111.97798,0.760083321266947,
FR,MIS_MIS_0_0_0_HC,2018,68.85095,0.995231973648972,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2018,3.626253,0.99984610432451,NA,NA,
FR,OTB_CRU_32-69_0_0_all,2018,0.70964,0.999986411647767,NA,NA,
FR,OTB_CRU_70-99_0_0_all,2018,31.91145,0.997337244795134,NA,NA,
FR,OTB_CRU_>=70_0_0,2018,75.94437,0.993802879217959,NA,NA,
FR,OTB_DEF_100-119_0_0,2018,758.96909,0.906263754067042,429.68684,0.951866511923357,
FR,OTB_DEF_16-31_0_0,2018,1.28156,0.999945519354639,1.24064,0.999988634064354,
FR,OTB_DEF_32-69_0_0,2018,34.37898,0.996674879562983,34.27208,0.998564182304258,
FR,OTB_DEF_70-99_0_0,2018,4761.46979,0.631271219276242,6786.93158,0.699502802901518,
FR,OTB_DEF_<16_0_0_all,2018,9.17667,0.999665588360034,15.16423,0.999758425297641,
FR,OTB_DEF_>=120_0_0,2018,18763.5463,0.389462738326516,18855.63437,0.367060471373769,
FR,OTB_DEF_>=70_0_0,2018,319.16653,0.961603973441524,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2018,18.08148,0.998223011247367,18.49571,0.999463224971702,
FR,OTB_DWS_>=120_0_0_all,2018,192.93305,0.974204624579248,172.28897,0.980519998700157,
FR,OTB_SPF_32-69_0_0_all,2018,0.06471,1,699.47471,0.934241214031589,
FR,OTB_SPF_70-99_0_0_all,2018,129.81781,0.986134415740931,1184.01977,0.901227802735612,
FR,OTM_DEF,2018,0.24695,0.999998656856577,0.40361,0.999996491093926,
FR,OTM_DEF_100-119_0_0_all,2018,5.07065,0.999770836547265,34.94727,0.997897011654207,
FR,OTM_DEF_32-69_0_0_all,2018,NA,NA,0.10525,0.999998539983603,OTM_DEF_70-99_0_0_all
FR,OTM_DEF_70-99_0_0_all,2018,1041.70694,0.817135950116718,64.17903,0.993587955274309,
FR,OTM_SPF_16-31_0_0,2018,NA,NA,51.66666,0.995616326270106,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2018,343,0.999993531075891,10290.39366,0.567382384354374,
FR,OTM_SPF_70-99_0_0_all,2018,219.82382,0.96616671363561,1585.96434,0.848338928930531,
FR,OTT_CRU_100-119_0_0,2018,15.949979,0.998554074597454,NA,NA,
FR,OTT_CRU_>=70_0_0,2018,921.4988,0.856864277976724,NA,NA,
FR,OTT_DEF_100-119_0_0,2018,577.06853,0.918241590575264,412.50318,0.959896664010676,
FR,OTT_DEF_70-99_0_0,2018,172.46754,0.977784421240652,167.54839,0.987112563551861,
FR,OTT_DEF_>=70_0_0,2018,465.98973,0.937951935316928,NA,NA,
FR,Offshore-Gillnets,2018,810.64623,0.873690335029162,NA,NA,
FR,Offshore-trawlers,2018,357.07599,0.954979241167115,NA,NA,
FR,PS_SPF_0_0_0,2018,13.96577,0.999475114183683,314.09203,0.973298154322608,
FR,SSC_DEF_100-119_0_0_all,2018,NA,NA,46.62252,0.996523921518933,SSC_DEF_70-99_0_0_all
FR,SSC_DEF_70-99_0_0_all,2018,1175.54892,0.795513916045998,1532.84392,0.878178625690498,
FR,SSC_DEF_All_0_0_All,2018,1.26047,0.999971682111398,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2018,105.70845,0.990552970495286,108.60997,0.989226861379333,
FR,DRB_MOL_0_0_0_all,2019,91.20218,0.99195367205276,100.29226,0.993047051301772,
FR,DRB_all_0_0_all,2019,31.50345,0.99677582500903,31.50345,0.997330608965094,
FR,FPO_CRU_0_0_0_all,2019,NA,NA,0.0049,0.99999993139412,MIS_MIS_0_0_0
FR,FPO_MOL_0_0_0_all,2019,1.47107,0.999943129278038,0.05563,0.999999457749677,
FR,GNS_DEF_100-119_0_0_all,2019,4985.70737,0.50970774604043,7.93885,0.999795932688555,
FR,GNS_DEF_120-219_0_0_all,2019,2328.57592,0.686785413263472,404.92354,0.964689255950671,
FR,GNS_DEF_60-79_0_0,2019,11.10836,0.999676192946167,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2019,2.32277,0.999812982120588,2402,0.999946924995729,
FR,GNS_DEF_all_0_0_all,2019,13.96829,0.999394808118588,15.90884,0.999621364806194,
FR,GTR_DEF_100-119_0_0_all,2019,299.67934,0.958970260560615,260.76713,0.970423281114703,
FR,GTR_DEF_120-219_0_0_all,2019,45.75539,0.995142126438071,102.56705,0.988604404737945,
FR,GTR_DEF_90-99_0_0_all,2019,393.5645,0.932883953079916,408.6756,0.955785366231639,
FR,GTR_DEF_>=220_0_0_all,2019,145.55433,0.978194808243591,56.1803,0.994282403525508,
FR,GTR_DEF_all_0_0_all,2019,19.68509,0.997274466181583,27.78082,0.997941483199731,
FR,Inshore-Gillnets,2019,543.81205,0.922914607562299,NA,NA,
