year,country,metier,area,Eff,Lan,matchTo
2016,FR,DRB_MOL_0_0_0_all,7D,x,x,
2016,FR,DRB_all_0_0_all,7D,x,x,
2016,FR,FPO_CRU_0_0_0_all,7D,x,x,
2016,FR,FPO_MOL_0_0_0_all,7D,x,x,
2016,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2016,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2016,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2016,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2016,FR,GNS_DEF_all_0_0_all,7D,x,x,
2016,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2016,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2016,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2016,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2016,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2016,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2016,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2016,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2016,FR,GTR_DEF_all_0_0_all,4,x,x,
2016,FR,GTR_DEF_all_0_0_all,7D,x,x,
2016,FR,LHM_DEF,4,x,x,
2016,FR,LHM_DEF,7D,x,x,
2016,FR,LLS_DEF,4,x,x,
2016,FR,LLS_DEF,6A,x,x,
2016,FR,LLS_DEF,7D,x,x,
2016,FR,MIS_MIS_0_0_0,4,x,x,
2016,FR,MIS_MIS_0_0_0,6A,x,x,
2016,FR,MIS_MIS_0_0_0,7D,x,x,
2016,FR,OTB_DEF_100-119_0_0,4,x,x,
2016,FR,OTB_DEF_100-119_0_0,6A,x,x,
2016,FR,OTB_DEF_100-119_0_0,7D,x,x,
2016,FR,OTB_DEF_16-31_0_0,4,NA,x,
2016,FR,OTB_DEF_16-31_0_0,7D,x,x,
2016,FR,OTB_DEF_32-69_0_0,4,NA,x,
2016,FR,OTB_DEF_32-69_0_0,7D,x,x,
2016,FR,OTB_DEF_70-99_0_0,4,x,x,
2016,FR,OTB_DEF_70-99_0_0,7D,x,x,
2016,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2016,FR,OTB_DEF_>=120_0_0,4,x,x,
2016,FR,OTB_DEF_>=120_0_0,6A,x,x,
2016,FR,OTB_DEF_>=120_0_0,7D,x,x,
2016,FR,OTB_DWS_100-119_0_0_all,4,x,x,
2016,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2016,FR,OTB_DWS_>=120_0_0_all,3AN,x,NA,
2016,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2016,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2016,FR,OTB_MOL_70-99_0_0_all,7D,x,x,
2016,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2016,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2016,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2016,FR,OTM_DEF,7D,x,x,
2016,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2016,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2016,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2016,FR,OTM_SPF_16-31_0_0,7D,x,x,
2016,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2016,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2016,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2016,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2016,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2016,FR,OTT_DEF_100-119_0_0,6A,x,x,
2016,FR,OTT_DEF_70-99_0_0,7D,x,x,
2016,FR,PS_SPF_0_0_0,4,x,x,
2016,FR,PS_SPF_0_0_0,7D,x,x,
2016,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2016,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2016,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2016,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2016,FR,SSC_DEF_>=120_0_0_all,7D,x,x,
2016,FR,SSC_DEF_all_0_0_all,4,x,x,
2016,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2016,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2016,FR,TBB_DEF_all_0_0_all,7D,x,x,
2017,FR,DRB_MOL_0_0_0_all,7D,x,x,
2017,FR,DRB_all_0_0_all,7D,x,x,
2017,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2017,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2017,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2017,FR,GNS_DEF_>=220_0_0_all,4,x,x,
2017,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2017,FR,GNS_DEF_all_0_0_all,7D,x,x,
2017,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2017,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2017,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2017,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2017,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2017,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2017,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2017,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2017,FR,GTR_DEF_all_0_0_all,4,NA,x,
2017,FR,GTR_DEF_all_0_0_all,7D,x,x,
2017,FR,LHM_DEF,4,x,x,
2017,FR,LHM_DEF,7D,x,x,
2017,FR,LLS_DEF,4,x,x,
2017,FR,LLS_DEF,6A,x,x,
2017,FR,LLS_DEF,7D,x,x,
2017,FR,MIS_MIS_0_0_0,3AN,NA,x,
2017,FR,MIS_MIS_0_0_0,4,x,x,
2017,FR,MIS_MIS_0_0_0,6A,x,x,
2017,FR,MIS_MIS_0_0_0,7D,x,x,
2017,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2017,FR,OTB_DEF_100-119_0_0,4,x,x,
2017,FR,OTB_DEF_100-119_0_0,6A,x,x,
2017,FR,OTB_DEF_100-119_0_0,7D,x,x,
2017,FR,OTB_DEF_16-31_0_0,7D,x,x,
2017,FR,OTB_DEF_32-69_0_0,4,NA,x,
2017,FR,OTB_DEF_32-69_0_0,7D,x,x,
2017,FR,OTB_DEF_70-99_0_0,4,x,x,
2017,FR,OTB_DEF_70-99_0_0,7D,x,x,
2017,FR,OTB_DEF_<16_0_0_all,4,x,x,
2017,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2017,FR,OTB_DEF_>=120_0_0,3AN,x,x,
2017,FR,OTB_DEF_>=120_0_0,4,x,x,
2017,FR,OTB_DEF_>=120_0_0,6A,x,x,
2017,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2017,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2017,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2017,FR,OTB_MOL_70-99_0_0_all,7D,x,x,
2017,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2017,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2017,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2017,FR,OTM_DEF,7D,x,x,
2017,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2017,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2017,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2017,FR,OTM_SPF_16-31_0_0,7D,x,x,
2017,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2017,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2017,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2017,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2017,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2017,FR,OTT_DEF_100-119_0_0,6A,x,x,
2017,FR,OTT_DEF_70-99_0_0,7D,x,x,
2017,FR,PS_SPF_0_0_0,4,x,x,
2017,FR,PS_SPF_0_0_0,7D,x,x,
2017,FR,SSC_DEF_100-119_0_0_all,4,x,x,
2017,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2017,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2017,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2017,FR,SSC_DEF_>=120_0_0_all,7D,x,x,
2017,FR,SSC_DEF_all_0_0_all,7D,x,x,
2017,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2017,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2018,FR,DRB_MOL_0_0_0_all,7D,x,x,
2018,FR,DRB_all_0_0_all,7D,x,x,
2018,FR,FPO_CRU_0_0_0_all,7D,x,x,
2018,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2018,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2018,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2018,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2018,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2018,FR,GNS_DEF_>=220_0_0_all,4,NA,x,GNS_DEF_120-219_0_0_all
2018,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2018,FR,GNS_DEF_all_0_0_all,4,NA,x,GNS_DEF_120-219_0_0_all
2018,FR,GNS_DEF_all_0_0_all,7D,x,x,
2018,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2018,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2018,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2018,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2018,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2018,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2018,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2018,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2018,FR,GTR_DEF_all_0_0_all,4,x,x,
2018,FR,GTR_DEF_all_0_0_all,7D,x,x,
2018,FR,LHM_DEF,4,x,x,
2018,FR,LHM_DEF,7D,x,x,
2018,FR,LLS_DEF,4,x,x,
2018,FR,LLS_DEF,6A,x,x,
2018,FR,LLS_DEF,7D,x,x,
2018,FR,MIS_MIS_0_0_0,4,x,x,
2018,FR,MIS_MIS_0_0_0,6A,x,x,
2018,FR,MIS_MIS_0_0_0,7D,x,x,
2018,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2018,FR,OTB_DEF_100-119_0_0,6A,x,x,
2018,FR,OTB_DEF_100-119_0_0,7D,x,x,
2018,FR,OTB_DEF_16-31_0_0,7D,x,x,
2018,FR,OTB_DEF_32-69_0_0,4,NA,x,
2018,FR,OTB_DEF_32-69_0_0,7D,x,x,
2018,FR,OTB_DEF_70-99_0_0,4,x,x,
2018,FR,OTB_DEF_70-99_0_0,7D,x,x,
2018,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2018,FR,OTB_DEF_>=120_0_0,4,x,x,
2018,FR,OTB_DEF_>=120_0_0,6A,x,x,
2018,FR,OTB_DEF_>=120_0_0,7D,x,x,
2018,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2018,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2018,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2018,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2018,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2018,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2018,FR,OTM_DEF,7D,x,x,
2018,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2018,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2018,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2018,FR,OTM_SPF_16-31_0_0,7D,x,x,
2018,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2018,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2018,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2018,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2018,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2018,FR,OTT_DEF_100-119_0_0,6A,x,x,
2018,FR,OTT_DEF_100-119_0_0,7D,x,x,
2018,FR,OTT_DEF_70-99_0_0,7D,x,x,
2018,FR,PS_SPF_0_0_0,4,x,x,
2018,FR,PS_SPF_0_0_0,7D,x,x,
2018,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2018,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2018,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2018,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2018,FR,TBB_DEF_100-119_0_0_all,4,NA,x,
2018,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2018,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2019,FR,DRB_MOL_0_0_0_all,7D,x,x,
2019,FR,DRB_all_0_0_all,7D,x,x,
2019,FR,FPO_CRU_0_0_0_all,7D,x,x,
2019,FR,FPO_MOL_0_0_0_all,7D,x,x,
2019,FR,GNS_DEF_100-119_0_0_all,4,x,NA,
2019,FR,GNS_DEF_100-119_0_0_all,6A,x,NA,
2019,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2019,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2019,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2019,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2019,FR,GNS_DEF_>=220_0_0_all,4,x,x,
2019,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2019,FR,GNS_DEF_all_0_0_all,7D,x,x,
2019,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2019,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2019,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2019,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2019,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2019,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2019,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2019,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2019,FR,GTR_DEF_all_0_0_all,4,NA,x,GTR_DEF_90-99_0_0_all
2019,FR,GTR_DEF_all_0_0_all,7D,x,x,
2019,FR,LHM_DEF,4,x,x,
2019,FR,LHM_DEF,7D,x,x,
2019,FR,LLS_DEF,4,x,x,
2019,FR,LLS_DEF,6A,x,x,
2019,FR,LLS_DEF,7D,x,x,
2019,FR,MIS_MIS_0_0_0,4,x,x,
2019,FR,MIS_MIS_0_0_0,6A,x,x,
2019,FR,MIS_MIS_0_0_0,7D,x,x,
2019,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2019,FR,OTB_DEF_100-119_0_0,4,x,x,
2019,FR,OTB_DEF_100-119_0_0,6A,x,x,
2019,FR,OTB_DEF_100-119_0_0,7D,x,x,
2019,FR,OTB_DEF_16-31_0_0,4,NA,x,
2019,FR,OTB_DEF_16-31_0_0,7D,x,x,
2019,FR,OTB_DEF_32-69_0_0,4,NA,x,
2019,FR,OTB_DEF_32-69_0_0,7D,x,x,
2019,FR,OTB_DEF_70-99_0_0,4,x,x,
2019,FR,OTB_DEF_70-99_0_0,6A,x,x,
2019,FR,OTB_DEF_70-99_0_0,7D,x,x,
2019,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2019,FR,OTB_DEF_>=120_0_0,3AN,x,NA,
2019,FR,OTB_DEF_>=120_0_0,4,x,x,
2019,FR,OTB_DEF_>=120_0_0,6A,x,x,
2019,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2019,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2019,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2019,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2019,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2019,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2019,FR,OTM_DEF,7D,x,x,
2019,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2019,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2019,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2019,FR,OTM_SPF_16-31_0_0,7D,x,x,
2019,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2019,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2019,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2019,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2019,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2019,FR,OTT_DEF_100-119_0_0,6A,x,x,
2019,FR,OTT_DEF_70-99_0_0,7D,x,x,
2019,FR,PS_SPF_0_0_0,4,x,x,
2019,FR,PS_SPF_0_0_0,7D,x,x,
2019,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2019,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2019,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2019,FR,SSC_DEF_all_0_0_all,7D,x,x,
2019,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2019,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
